index,type,start_time,duration
258,QL,44692500,15000
259,QC,44707500,500000
260,QL,45207500,15000
261,QC,45222500,500000
262,QL,45722500,15000
263,CL,45737500,2500
264,CC,45740000,100000
265,CC,45840000,100000
266,CC,45940000,100000
267,CC,46040000,100000
268,CC,46140000,100000
269,CL,46240000,5000
270,CL,46245000,500
271,QC,46245500,500000
272,QL,46745500,15000
273,QC,46760500,500000
274,QL,47260500,15000
275,QC,47275500,500000
276,QL,47775500,15000
277,QC,47790500,500000
278,QL,48290500,15000
279,QC,48305500,500000
280,QL,48805500,15000
281,CL,48820500,2500
282,CC,48823000,100000
283,CC,48923000,100000
284,CC,49023000,100000
285,CC,49123000,100000
286,CC,49223000,100000
287,CL,49323000,5000
288,CL,49328000,500
289,QC,49328500,500000
290,QL,49828500,15000
291,QC,49843500,500000
292,QL,50343500,15000
293,QC,50358500,500000
294,QL,50858500,15000
295,QC,50873500,500000
296,QL,51373500,15000
297,QC,51388500,500000
298,QL,51888500,15000
299,CL,51903500,2500
300,CC,51906000,100000
301,CC,52006000,100000
302,CC,52106000,100000
303,CC,52206000,100000
304,CC,52306000,100000
305,CL,52406000,5000
306,CL,52411000,500
307,QC,52411500,500000
308,QL,52911500,15000
309,QC,52926500,500000
310,QL,53426500,15000
311,QC,53441500,500000
312,QL,53941500,15000
313,QC,53956500,500000
314,QL,54456500,15000
315,QC,54471500,500000
316,QL,54971500,15000
317,CL,54986500,2500
318,CC,54989000,100000
319,CC,55089000,100000
320,CC,55189000,100000
321,CC,55289000,100000
322,CC,55389000,100000
323,CL,55489000,5000
