dataset_id,n_sessions,ns_id,length_factor,schedule_type,role,bqc_sessions,pingpong_sessions,qkd_sessions,solve_time,makespan,PUF_both,PUF_CPU,PUF_QPU
0,12,25,5,OPT,alice,12,0,0,1.5717685222625732,3792000000,0.1664556962025316,0.0360759493670886,0.130379746835443
0,12,25,5,OPT,bob,12,0,0,1.9004859924316408,3802300000,0.2022986087368171,0.0643820845277858,0.1379165242090314
0,12,89,5,OPT,alice,12,0,0,1.6477503776550293,3752000000,0.168230277185501,0.0364605543710021,0.1317697228144989
0,12,89,5,OPT,bob,12,0,0,2.021364450454712,3762300000,0.2044494059484889,0.0650665816123116,0.1393828243361773
0,12,196,5,OPT,alice,12,0,0,1.6364243030548096,3752000000,0.168230277185501,0.0364605543710021,0.1317697228144989
0,12,196,5,OPT,bob,12,0,0,2.0437259674072266,3762300000,0.2044494059484889,0.0650665816123116,0.1393828243361773
0,12,201,5,OPT,alice,12,0,0,1.6249549388885498,3632000000,0.1737885462555066,0.0376651982378854,0.1361233480176211
0,12,201,5,OPT,bob,12,0,0,1.951463222503662,3642300000,0.211185240095544,0.0672102792191747,0.1439749608763693
0,12,212,5,OPT,alice,12,0,0,1.6568303108215332,3632000000,0.1737885462555066,0.0376651982378854,0.1361233480176211
0,12,212,5,OPT,bob,12,0,0,1.9372365474700928,3642300000,0.211185240095544,0.0672102792191747,0.1439749608763693
0,12,216,5,OPT,alice,12,0,0,1.616384983062744,3372000000,0.1871886120996441,0.0405693950177935,0.1466192170818505
0,12,216,5,OPT,bob,12,0,0,1.9864106178283687,3382300000,0.2274192117789669,0.0723767850279395,0.1550424267510274
0,12,229,5,OPT,alice,12,0,0,1.6480352878570557,3572000000,0.1767077267637178,0.0382978723404255,0.1384098544232922
0,12,229,5,OPT,bob,12,0,0,1.9633634090423584,3582300000,0.2147223850598777,0.0683359852608659,0.1463863997990118
0,12,294,5,OPT,alice,12,0,0,1.5880780220031738,3292000000,0.191737545565006,0.0415552855407047,0.1501822600243013
0,12,294,5,OPT,bob,12,0,0,1.9316506385803225,3302300000,0.2329285649395875,0.0741301517124428,0.1587984132271447
0,12,332,5,OPT,alice,12,0,0,1.654127597808838,3532000000,0.1787089467723669,0.038731596828992,0.1399773499433748
0,12,332,5,OPT,bob,12,0,0,1.994544267654419,3542300000,0.2171470513508172,0.0691076419275611,0.148039409423256
0,12,338,5,OPT,alice,12,0,0,1.6517081260681152,3652000000,0.1728368017524644,0.0374589266155531,0.1353778751369112
0,12,338,5,OPT,bob,12,0,0,1.9735567569732664,3662300000,0.210031947137045,0.0668432405865166,0.1431887065505283
0,12,393,5,OPT,alice,12,0,0,1.679258108139038,3332000000,0.1894357743097239,0.0410564225690276,0.1483793517406962
0,12,393,5,OPT,bob,12,0,0,2.044461727142334,3342300000,0.2301409209227179,0.0732429763935014,0.1568979445292164
0,12,499,5,OPT,alice,12,0,0,1.5949690341949463,3592000000,0.1757238307349665,0.0380846325167037,0.1376391982182628
0,12,499,5,OPT,bob,12,0,0,2.0655436515808105,3602300000,0.2135302445659717,0.0679565832940066,0.1455736612719651
0,12,535,5,OPT,alice,12,0,0,1.629446029663086,3692000000,0.170964247020585,0.0370530877573131,0.1339111592632719
0,12,535,5,OPT,bob,12,0,0,2.0655174255371094,3702300000,0.207762742079248,0.0661210598816951,0.1416416821975528
0,12,549,5,OPT,alice,12,0,0,1.6551792621612549,3692000000,0.170964247020585,0.0370530877573131,0.1339111592632719
0,12,549,5,OPT,bob,12,0,0,1.988613605499268,3702300000,0.207762742079248,0.0661210598816951,0.1416416821975528
0,12,567,5,OPT,alice,12,0,0,1.6688497066497805,3792000000,0.1664556962025316,0.0360759493670886,0.130379746835443
0,12,567,5,OPT,bob,12,0,0,2.001187801361084,3802300000,0.2022986087368171,0.0643820845277858,0.1379165242090314
0,12,618,5,OPT,alice,12,0,0,1.5916786193847656,3652000000,0.1728368017524644,0.0374589266155531,0.1353778751369112
0,12,618,5,OPT,bob,12,0,0,2.0231916904449463,3662300000,0.210031947137045,0.0668432405865166,0.1431887065505283
0,12,770,5,OPT,alice,12,0,0,1.6620962619781494,3712000000,0.1700431034482758,0.036853448275862,0.1331896551724138
0,12,770,5,OPT,bob,12,0,0,1.998000144958496,3722300000,0.2066464282835881,0.0657657899685678,0.1408806383150203
0,12,795,5,OPT,alice,12,0,0,1.631460189819336,3552000000,0.1777027027027027,0.0385135135135135,0.1391891891891891
