qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
83,1,6,None,NAIVE,False,1,0.8333333333333334,273140000.0,0.8333333333333334
84,1,6,None,NAIVE,False,1,0.3333333333333333,273220000.0,0.3333333333333333
85,1,6,None,NAIVE,False,1,0.5,273160000.0,0.5
86,1,6,None,NAIVE,False,1,0.5,273100000.0,0.5
87,1,6,None,NAIVE,False,1,0.8333333333333334,273220000.0,0.8333333333333334
88,1,6,None,NAIVE,False,1,0.5,273200000.0,0.5
89,1,6,None,NAIVE,False,1,0.6666666666666666,273140000.0,0.6666666666666666
90,1,6,None,NAIVE,False,1,0.5,273260000.0,0.5
91,1,6,None,NAIVE,False,1,0.5,273100000.0,0.5
92,1,6,None,NAIVE,False,1,0.8333333333333334,273180000.0,0.8333333333333334
93,1,6,None,NAIVE,False,1,0.8333333333333334,273120000.0,0.8333333333333334
94,1,6,None,NAIVE,False,1,1.0,273160000.0,1.0
95,1,6,None,NAIVE,False,1,0.6666666666666666,273180000.0,0.6666666666666666
96,1,6,None,NAIVE,False,1,0.6666666666666666,273260000.0,0.6666666666666666
97,1,6,None,NAIVE,False,1,0.8333333333333334,273160000.0,0.8333333333333334
98,1,6,None,NAIVE,False,1,0.3333333333333333,273100000.0,0.3333333333333333
99,1,6,None,NAIVE,False,1,0.5,273200000.0,0.5
