qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
58,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
59,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.3333333333333333,1.0
60,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.3333333333333333,1.0
61,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.0,0.3333333333333333
62,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
63,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
64,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
65,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
66,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
67,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
68,4,6,None,NAIVE,False,1,0.5,470400000.0,1.0,0.0
69,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
70,4,6,None,NAIVE,False,1,0.5,470400000.0,1.0,0.0
71,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
72,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
73,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
74,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
75,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.0,0.3333333333333333
76,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
77,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
78,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
79,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
80,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
81,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
82,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
83,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
84,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
85,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
86,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
87,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
88,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.3333333333333333,1.0
89,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
90,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.0,0.3333333333333333
91,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
92,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
93,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.6666666666666666,0.0
94,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
95,4,6,None,NAIVE,False,1,0.5,470400000.0,0.0,1.0
96,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
97,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
98,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
99,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
100,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
101,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.0,0.3333333333333333
102,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
103,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
104,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
105,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
106,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
107,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
108,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
109,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
110,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
111,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.3333333333333333,0.0
112,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
113,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.6666666666666666,0.0
114,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
115,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
116,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
117,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
118,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
119,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
