qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_qkd
164,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
165,2,12,None,NAIVE,False,1,0.3333333333333333,1113300000.0,0.3333333333333333
166,2,12,None,NAIVE,False,1,0.3333333333333333,1113300000.0,0.3333333333333333
167,2,12,None,NAIVE,False,1,0.16666666666666666,1113300000.0,0.16666666666666666
168,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
169,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
170,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
171,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
172,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
173,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
174,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
175,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
176,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
177,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
178,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
179,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
180,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
181,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
182,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
183,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
184,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
185,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
186,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
187,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
188,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
189,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
190,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
191,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
192,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
193,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
194,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
195,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
196,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
197,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
198,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
199,2,12,None,NAIVE,False,1,0.8333333333333334,1113300000.0,0.8333333333333334
