qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong,success_probability_qkd
122,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
123,5,12,None,NAIVE,False,1,0.75,942300000.0,0.8333333333333334,0.6666666666666666
124,5,12,None,NAIVE,False,1,0.5,942300000.0,0.3333333333333333,0.6666666666666666
125,5,12,None,NAIVE,False,1,0.5,942300000.0,0.6666666666666666,0.3333333333333333
126,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
127,5,12,None,NAIVE,False,1,0.75,942300000.0,0.8333333333333334,0.6666666666666666
128,5,12,None,NAIVE,False,1,0.4166666666666667,942300000.0,0.3333333333333333,0.5
129,5,12,None,NAIVE,False,1,0.5,942300000.0,0.6666666666666666,0.3333333333333333
130,5,12,None,NAIVE,False,1,0.5,942300000.0,0.16666666666666666,0.8333333333333334
131,5,12,None,NAIVE,False,1,0.5,942300000.0,0.3333333333333333,0.6666666666666666
132,5,12,None,NAIVE,False,1,0.8333333333333334,942300000.0,1.0,0.6666666666666666
133,5,12,None,NAIVE,False,1,0.3333333333333333,942300000.0,0.5,0.16666666666666666
134,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.8333333333333334,0.5
135,5,12,None,NAIVE,False,1,0.75,942300000.0,0.8333333333333334,0.6666666666666666
136,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
137,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
138,5,12,None,NAIVE,False,1,0.5,942300000.0,0.5,0.5
139,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
140,5,12,None,NAIVE,False,1,0.8333333333333334,942300000.0,0.8333333333333334,0.8333333333333334
141,5,12,None,NAIVE,False,1,0.5,942300000.0,0.6666666666666666,0.3333333333333333
142,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.8333333333333334,0.5
143,5,12,None,NAIVE,False,1,0.5,942300000.0,0.6666666666666666,0.3333333333333333
144,5,12,None,NAIVE,False,1,0.4166666666666667,942300000.0,0.6666666666666666,0.16666666666666666
145,5,12,None,NAIVE,False,1,0.5,942300000.0,0.6666666666666666,0.3333333333333333
146,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
147,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.8333333333333334,0.5
148,5,12,None,NAIVE,False,1,0.8333333333333334,942300000.0,0.8333333333333334,0.8333333333333334
149,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
150,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
151,5,12,None,NAIVE,False,1,0.5,942300000.0,0.3333333333333333,0.6666666666666666
152,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.5,0.8333333333333334
153,5,12,None,NAIVE,False,1,0.5,942300000.0,0.5,0.5
154,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.5,0.8333333333333334
155,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.5,0.6666666666666666
156,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
157,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
158,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
159,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
160,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
161,5,12,None,NAIVE,False,1,0.3333333333333333,942300000.0,0.6666666666666666,0.0
162,5,12,None,NAIVE,False,1,0.75,942300000.0,0.6666666666666666,0.8333333333333334
163,5,12,None,NAIVE,False,1,0.5,942300000.0,0.8333333333333334,0.16666666666666666
164,5,12,None,NAIVE,False,1,0.4166666666666667,942300000.0,0.5,0.3333333333333333
165,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.5,0.6666666666666666
166,5,12,None,NAIVE,False,1,0.5,942300000.0,0.5,0.5
167,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.8333333333333334,0.5
168,5,12,None,NAIVE,False,1,0.75,942300000.0,1.0,0.5
169,5,12,None,NAIVE,False,1,0.5,942300000.0,0.6666666666666666,0.3333333333333333
170,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
171,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
172,5,12,None,NAIVE,False,1,0.5,942300000.0,0.5,0.5
173,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.5,0.8333333333333334
174,5,12,None,NAIVE,False,1,0.3333333333333333,942300000.0,0.3333333333333333,0.3333333333333333
175,5,12,None,NAIVE,False,1,0.4166666666666667,942300000.0,0.5,0.3333333333333333
176,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.8333333333333334,0.5
177,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.5,0.8333333333333334
178,5,12,None,NAIVE,False,1,0.5,942300000.0,0.3333333333333333,0.6666666666666666
179,5,12,None,NAIVE,False,1,0.8333333333333334,942300000.0,0.8333333333333334,0.8333333333333334
180,5,12,None,NAIVE,False,1,0.4166666666666667,942300000.0,0.8333333333333334,0.0
181,5,12,None,NAIVE,False,1,0.5,942300000.0,0.6666666666666666,0.3333333333333333
182,5,12,None,NAIVE,False,1,0.8333333333333334,942300000.0,1.0,0.6666666666666666
183,5,12,None,NAIVE,False,1,0.5,942300000.0,0.5,0.5
184,5,12,None,NAIVE,False,1,0.8333333333333334,942300000.0,0.8333333333333334,0.8333333333333334
185,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
186,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
187,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
188,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
189,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
190,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.8333333333333334,0.3333333333333333
191,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
192,5,12,None,NAIVE,False,1,0.75,942300000.0,0.6666666666666666,0.8333333333333334
193,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.6666666666666666,0.5
194,5,12,None,NAIVE,False,1,0.4166666666666667,942300000.0,0.5,0.3333333333333333
195,5,12,None,NAIVE,False,1,0.6666666666666666,942300000.0,0.6666666666666666,0.6666666666666666
196,5,12,None,NAIVE,False,1,0.5,942300000.0,0.3333333333333333,0.6666666666666666
197,5,12,None,NAIVE,False,1,0.4166666666666667,942300000.0,0.5,0.3333333333333333
198,5,12,None,NAIVE,False,1,0.5833333333333334,942300000.0,0.8333333333333334,0.3333333333333333
199,5,12,None,NAIVE,False,1,0.8333333333333334,942300000.0,0.6666666666666666,1.0
