qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc
43,0,6,None,NAIVE,False,1,0.3333333333333333,394860000.0,0.3333333333333333
44,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
45,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
46,0,6,None,NAIVE,False,1,0.16666666666666666,394860000.0,0.16666666666666666
47,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
48,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
49,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
50,0,6,None,NAIVE,False,1,0.3333333333333333,394860000.0,0.3333333333333333
51,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
52,0,6,None,NAIVE,False,1,0.8333333333333334,394860000.0,0.8333333333333334
53,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
54,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
55,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
56,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
57,0,6,None,NAIVE,False,1,1.0,394860000.0,1.0
58,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
59,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
60,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
61,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
62,0,6,None,NAIVE,False,1,0.3333333333333333,394860000.0,0.3333333333333333
63,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
64,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
65,0,6,None,NAIVE,False,1,0.8333333333333334,394860000.0,0.8333333333333334
66,0,6,None,NAIVE,False,1,0.3333333333333333,394860000.0,0.3333333333333333
67,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
68,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
69,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
70,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
71,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
72,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
73,0,6,None,NAIVE,False,1,0.16666666666666666,394860000.0,0.16666666666666666
74,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
75,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
76,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
77,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
78,0,6,None,NAIVE,False,1,0.8333333333333334,394860000.0,0.8333333333333334
79,0,6,None,NAIVE,False,1,1.0,394860000.0,1.0
80,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
81,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
82,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
83,0,6,None,NAIVE,False,1,0.3333333333333333,394860000.0,0.3333333333333333
84,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
85,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
86,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
87,0,6,None,NAIVE,False,1,0.6666666666666666,394860000.0,0.6666666666666666
88,0,6,None,NAIVE,False,1,1.0,394860000.0,1.0
89,0,6,None,NAIVE,False,1,0.3333333333333333,394860000.0,0.3333333333333333
90,0,6,None,NAIVE,False,1,0.5,394860000.0,0.5
91,0,6,None,NAIVE,False,1,0.8333333333333334,394860000.0,0.8333333333333334
92,0,6,None,NAIVE,False,1,0.3333333333333333,394860000.0,0.3333333333333333
