qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
69,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
70,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
71,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.3333333333333333,1.0
72,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
73,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
74,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
75,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
76,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.3333333333333333,0.0
77,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
78,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.0,0.6666666666666666
79,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
80,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
81,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.0,0.3333333333333333
82,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
83,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
84,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
85,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
86,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.6666666666666666,0.0
87,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
88,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
89,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
90,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
91,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
92,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
93,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
94,4,6,1020,OPT,False,3,0.0,1391300000.0,0.0,0.0
95,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
96,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.0,0.6666666666666666
97,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
98,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
99,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
100,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
101,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
102,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
103,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
104,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
105,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
106,4,6,1020,OPT,False,3,0.5,1391300000.0,0.0,1.0
107,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
108,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
109,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
110,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,0.6666666666666666,1.0
111,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
112,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
113,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
114,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
115,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
116,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.0,0.3333333333333333
117,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
118,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.3333333333333333,1.0
119,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.6666666666666666,0.0
120,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.6666666666666666,0.0
121,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
122,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
123,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
124,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
125,4,6,1020,OPT,False,3,0.5,1391300000.0,1.0,0.0
126,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
127,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
128,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
129,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,0.6666666666666666,1.0
130,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
131,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
132,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
133,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.3333333333333333,0.0
134,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
135,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
136,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
137,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
138,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.3333333333333333,0.0
139,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
140,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.6666666666666666,0.0
141,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
142,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
143,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
144,4,6,1020,OPT,False,3,0.5,1391300000.0,1.0,0.0
145,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
146,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
147,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.0,0.6666666666666666
148,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
149,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
150,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
151,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.3333333333333333,1.0
152,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
153,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
154,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,0.6666666666666666,1.0
155,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
156,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
157,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.3333333333333333,1.0
158,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
159,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
160,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
161,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
162,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
163,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
164,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
165,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,1.0,0.3333333333333333
166,4,6,1020,OPT,False,3,0.5,1391300000.0,1.0,0.0
167,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
168,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
169,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
170,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.3333333333333333,0.0
171,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
172,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.3333333333333333,0.0
173,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
174,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
175,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
176,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.0,0.3333333333333333
177,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
178,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
179,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
180,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
181,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,0.6666666666666666,1.0
182,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
183,4,6,1020,OPT,False,3,0.1666666666666666,1391300000.0,0.3333333333333333,0.0
184,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
185,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
186,4,6,1020,OPT,False,3,1.0,1391300000.0,1.0,1.0
187,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,0.6666666666666666,1.0
188,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
189,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
190,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
191,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
192,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
193,4,6,1020,OPT,False,3,0.8333333333333334,1391300000.0,1.0,0.6666666666666666
194,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
195,4,6,1020,OPT,False,3,0.5,1391300000.0,0.6666666666666666,0.3333333333333333
196,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.6666666666666666,0.0
197,4,6,1020,OPT,False,3,0.5,1391300000.0,0.3333333333333333,0.6666666666666666
198,4,6,1020,OPT,False,3,0.3333333333333333,1391300000.0,0.3333333333333333,0.3333333333333333
199,4,6,1020,OPT,False,3,0.6666666666666666,1391300000.0,0.6666666666666666,0.6666666666666666
0,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
1,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
2,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
3,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
4,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
5,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
6,4,6,102,OPT,False,3,1.0,1291300000.0,1.0,1.0
7,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.0,0.6666666666666666
8,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
9,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
10,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
11,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
12,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
13,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
14,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
15,4,6,102,OPT,False,3,1.0,1291300000.0,1.0,1.0
16,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
17,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
18,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
19,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
20,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
21,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
22,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
23,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
24,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
25,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
26,4,6,102,OPT,False,3,0.1666666666666666,1291300000.0,0.0,0.3333333333333333
27,4,6,102,OPT,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
28,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
29,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
30,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
31,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
32,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
33,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
34,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
35,4,6,102,OPT,False,3,1.0,1291300000.0,1.0,1.0
36,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
37,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
38,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
39,4,6,102,OPT,False,3,0.5,1291300000.0,0.0,1.0
40,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
41,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
42,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
43,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
44,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
45,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
46,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
47,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
48,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
49,4,6,102,OPT,False,3,0.5,1291300000.0,1.0,0.0
50,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
51,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
52,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
53,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
54,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
55,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
56,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
57,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
58,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
59,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
60,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
61,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
62,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
63,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
64,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
65,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
66,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
67,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
68,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
69,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
70,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
71,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
72,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
73,4,6,102,OPT,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
74,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
75,4,6,102,OPT,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
76,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
77,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
78,4,6,102,OPT,False,3,0.1666666666666666,1291300000.0,0.0,0.3333333333333333
79,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
80,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
81,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
82,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
83,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
84,4,6,102,OPT,False,3,1.0,1291300000.0,1.0,1.0
85,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
86,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
87,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
88,4,6,102,OPT,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
89,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
90,4,6,102,OPT,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
91,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
92,4,6,102,OPT,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
93,4,6,102,OPT,False,3,0.0,1291300000.0,0.0,0.0
94,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
95,4,6,102,OPT,False,3,1.0,1291300000.0,1.0,1.0
96,4,6,102,OPT,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
97,4,6,102,OPT,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
98,4,6,102,OPT,False,3,0.5,1291300000.0,1.0,0.0
