qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc
62,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
63,0,12,201,HEU,False,5,0.75,411700000.0,0.75
64,0,12,201,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
65,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
66,0,12,201,HEU,False,5,0.5,411700000.0,0.5
67,0,12,201,HEU,False,5,0.75,411700000.0,0.75
68,0,12,201,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
69,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
70,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
71,0,12,201,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
72,0,12,201,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
73,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
74,0,12,201,HEU,False,5,0.5,411700000.0,0.5
75,0,12,201,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
76,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
77,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
78,0,12,201,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
79,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
80,0,12,201,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
81,0,12,201,HEU,False,5,0.5,411700000.0,0.5
82,0,12,201,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
83,0,12,201,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
84,0,12,201,HEU,False,5,0.75,411700000.0,0.75
85,0,12,201,HEU,False,5,0.75,411700000.0,0.75
86,0,12,201,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
87,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
88,0,12,201,HEU,False,5,1.0,411700000.0,1.0
89,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
90,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
91,0,12,201,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
92,0,12,201,HEU,False,5,0.25,411700000.0,0.25
93,0,12,201,HEU,False,5,0.75,411700000.0,0.75
94,0,12,201,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
95,0,12,201,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
96,0,12,201,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
97,0,12,201,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
98,0,12,201,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
99,0,12,201,HEU,False,5,0.75,411700000.0,0.75
0,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
1,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
2,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
3,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
4,0,12,1667,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
5,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
6,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
7,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
8,0,12,1667,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
9,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
10,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
11,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
12,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
13,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
14,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
15,0,12,1667,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
16,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
17,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
18,0,12,1667,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
19,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
20,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
21,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
22,0,12,1667,HEU,False,5,0.3333333333333333,411700000.0,0.3333333333333333
23,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
