qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
0,3,12,1024,HEU,False,5,0.4166666666666667,477450000.0,0.5,0.3333333333333333
1,3,12,1024,HEU,False,5,0.5833333333333334,477390000.0,0.3333333333333333,0.8333333333333334
2,3,12,1024,HEU,False,5,0.5833333333333334,477390000.0,0.5,0.6666666666666666
3,3,12,1024,HEU,False,5,0.6666666666666666,477390000.0,0.5,0.8333333333333334
4,3,12,1024,HEU,False,5,0.6666666666666666,477430000.0,0.5,0.8333333333333334
5,3,12,1024,HEU,False,5,0.5833333333333334,477470000.0,0.6666666666666666,0.5
6,3,12,1024,HEU,False,5,0.8333333333333334,477430000.0,0.6666666666666666,1.0
7,3,12,1024,HEU,False,5,0.6666666666666666,477450000.0,0.6666666666666666,0.6666666666666666
8,3,12,1024,HEU,False,5,0.6666666666666666,477390000.0,0.6666666666666666,0.6666666666666666
9,3,12,1024,HEU,False,5,0.5833333333333334,477470000.0,0.6666666666666666,0.5
10,3,12,1024,HEU,False,5,0.8333333333333334,477530000.0,1.0,0.6666666666666666
11,3,12,1024,HEU,False,5,0.4166666666666667,477450000.0,0.3333333333333333,0.5
12,3,12,1024,HEU,False,5,0.5833333333333334,477470000.0,0.3333333333333333,0.8333333333333334
13,3,12,1024,HEU,False,5,0.75,477390000.0,0.6666666666666666,0.8333333333333334
14,3,12,1024,HEU,False,5,0.5833333333333334,477490000.0,0.5,0.6666666666666666
15,3,12,1024,HEU,False,5,1.0,477470000.0,1.0,1.0
16,3,12,1024,HEU,False,5,0.5833333333333334,477490000.0,0.6666666666666666,0.5
17,3,12,1024,HEU,False,5,0.6666666666666666,477530000.0,0.8333333333333334,0.5
18,3,12,1024,HEU,False,5,0.5833333333333334,477490000.0,0.8333333333333334,0.3333333333333333
19,3,12,1024,HEU,False,5,0.5,477490000.0,0.5,0.5
20,3,12,1024,HEU,False,5,0.75,477410000.0,0.6666666666666666,0.8333333333333334
21,3,12,1024,HEU,False,5,0.5833333333333334,477390000.0,1.0,0.1666666666666666
22,3,12,1024,HEU,False,5,0.75,477410000.0,0.8333333333333334,0.6666666666666666
23,3,12,1024,HEU,False,5,0.6666666666666666,477390000.0,0.5,0.8333333333333334
24,3,12,1024,HEU,False,5,1.0,477430000.0,1.0,1.0
25,3,12,1024,HEU,False,5,0.5833333333333334,477430000.0,0.6666666666666666,0.5
26,3,12,1024,HEU,False,5,0.75,477370000.0,0.6666666666666666,0.8333333333333334
27,3,12,1024,HEU,False,5,0.75,477370000.0,0.8333333333333334,0.6666666666666666
28,3,12,1024,HEU,False,5,0.75,477390000.0,0.8333333333333334,0.6666666666666666
29,3,12,1024,HEU,False,5,0.5,477450000.0,0.5,0.5
30,3,12,1024,HEU,False,5,0.8333333333333334,477450000.0,0.8333333333333334,0.8333333333333334
31,3,12,1024,HEU,False,5,0.6666666666666666,477430000.0,0.6666666666666666,0.6666666666666666
32,3,12,1024,HEU,False,5,0.6666666666666666,477510000.0,0.6666666666666666,0.6666666666666666
33,3,12,1024,HEU,False,5,0.6666666666666666,477510000.0,0.8333333333333334,0.5
34,3,12,1024,HEU,False,5,0.6666666666666666,477450000.0,0.5,0.8333333333333334
35,3,12,1024,HEU,False,5,0.8333333333333334,477390000.0,0.8333333333333334,0.8333333333333334
36,3,12,1024,HEU,False,5,0.6666666666666666,477450000.0,0.6666666666666666,0.6666666666666666
37,3,12,1024,HEU,False,5,0.75,477470000.0,0.8333333333333334,0.6666666666666666
38,3,12,1024,HEU,False,5,0.5833333333333334,477410000.0,0.6666666666666666,0.5
39,3,12,1024,HEU,False,5,0.6666666666666666,477490000.0,0.6666666666666666,0.6666666666666666
40,3,12,1024,HEU,False,5,0.5833333333333334,477450000.0,0.6666666666666666,0.5
41,3,12,1024,HEU,False,5,0.8333333333333334,477390000.0,0.8333333333333334,0.8333333333333334
42,3,12,1024,HEU,False,5,0.9166666666666666,477430000.0,1.0,0.8333333333333334
43,3,12,1024,HEU,False,5,0.5,477450000.0,0.5,0.5
44,3,12,1024,HEU,False,5,0.5,477490000.0,0.6666666666666666,0.3333333333333333
45,3,12,1024,HEU,False,5,0.6666666666666666,477550000.0,0.6666666666666666,0.6666666666666666
46,3,12,1024,HEU,False,5,0.4166666666666667,477570000.0,0.3333333333333333,0.5
47,3,12,1024,HEU,False,5,0.6666666666666666,477510000.0,0.8333333333333334,0.5
48,3,12,1024,HEU,False,5,0.8333333333333334,477430000.0,0.8333333333333334,0.8333333333333334
49,3,12,1024,HEU,False,5,0.6666666666666666,477450000.0,0.6666666666666666,0.6666666666666666
50,3,12,1024,HEU,False,5,0.6666666666666666,477490000.0,0.5,0.8333333333333334
51,3,12,1024,HEU,False,5,0.5833333333333334,477390000.0,0.6666666666666666,0.5
52,3,12,1024,HEU,False,5,0.5833333333333334,477470000.0,0.6666666666666666,0.5
53,3,12,1024,HEU,False,5,0.8333333333333334,477490000.0,1.0,0.6666666666666666
54,3,12,1024,HEU,False,5,0.5,477410000.0,0.5,0.5
55,3,12,1024,HEU,False,5,0.6666666666666666,477450000.0,0.8333333333333334,0.5
56,3,12,1024,HEU,False,5,0.5833333333333334,477410000.0,0.8333333333333334,0.3333333333333333
57,3,12,1024,HEU,False,5,0.6666666666666666,477470000.0,0.6666666666666666,0.6666666666666666
58,3,12,1024,HEU,False,5,0.75,477450000.0,0.8333333333333334,0.6666666666666666
59,3,12,1024,HEU,False,5,0.5,477510000.0,0.3333333333333333,0.6666666666666666
60,3,12,1024,HEU,False,5,1.0,477410000.0,1.0,1.0
61,3,12,1024,HEU,False,5,0.75,477510000.0,0.5,1.0
62,3,12,1024,HEU,False,5,0.75,477350000.0,0.8333333333333334,0.6666666666666666
63,3,12,1024,HEU,False,5,0.75,477410000.0,0.6666666666666666,0.8333333333333334
64,3,12,1024,HEU,False,5,0.8333333333333334,477470000.0,0.6666666666666666,1.0
65,3,12,1024,HEU,False,5,0.9166666666666666,477470000.0,1.0,0.8333333333333334
66,3,12,1024,HEU,False,5,0.75,477430000.0,0.6666666666666666,0.8333333333333334
67,3,12,1024,HEU,False,5,0.75,477390000.0,0.6666666666666666,0.8333333333333334
68,3,12,1024,HEU,False,5,0.6666666666666666,477470000.0,0.6666666666666666,0.6666666666666666
69,3,12,1024,HEU,False,5,0.75,477450000.0,0.5,1.0
70,3,12,1024,HEU,False,5,0.5833333333333334,477450000.0,0.5,0.6666666666666666
71,3,12,1024,HEU,False,5,0.6666666666666666,477390000.0,0.6666666666666666,0.6666666666666666
72,3,12,1024,HEU,False,5,0.5833333333333334,477470000.0,0.6666666666666666,0.5
73,3,12,1024,HEU,False,5,0.6666666666666666,477410000.0,0.6666666666666666,0.6666666666666666
74,3,12,1024,HEU,False,5,0.8333333333333334,477410000.0,1.0,0.6666666666666666
75,3,12,1024,HEU,False,5,0.75,477470000.0,0.6666666666666666,0.8333333333333334
76,3,12,1024,HEU,False,5,0.6666666666666666,477390000.0,0.6666666666666666,0.6666666666666666
77,3,12,1024,HEU,False,5,0.5,477410000.0,0.5,0.5
78,3,12,1024,HEU,False,5,0.6666666666666666,477430000.0,0.5,0.8333333333333334
79,3,12,1024,HEU,False,5,0.6666666666666666,477430000.0,0.6666666666666666,0.6666666666666666
80,3,12,1024,HEU,False,5,0.5833333333333334,477410000.0,0.6666666666666666,0.5
81,3,12,1024,HEU,False,5,0.6666666666666666,477450000.0,0.6666666666666666,0.6666666666666666
82,3,12,1024,HEU,False,5,0.75,477410000.0,0.6666666666666666,0.8333333333333334
83,3,12,1024,HEU,False,5,0.8333333333333334,477430000.0,0.8333333333333334,0.8333333333333334
84,3,12,1024,HEU,False,5,0.6666666666666666,477490000.0,0.6666666666666666,0.6666666666666666
85,3,12,1024,HEU,False,5,0.75,477430000.0,0.6666666666666666,0.8333333333333334
86,3,12,1024,HEU,False,5,0.5833333333333334,477470000.0,0.3333333333333333,0.8333333333333334
87,3,12,1024,HEU,False,5,0.75,477370000.0,0.6666666666666666,0.8333333333333334
88,3,12,1024,HEU,False,5,0.8333333333333334,477470000.0,1.0,0.6666666666666666
89,3,12,1024,HEU,False,5,0.5,477450000.0,0.6666666666666666,0.3333333333333333
90,3,12,1024,HEU,False,5,0.9166666666666666,477450000.0,0.8333333333333334,1.0
91,3,12,1024,HEU,False,5,0.5833333333333334,477410000.0,0.6666666666666666,0.5
92,3,12,1024,HEU,False,5,0.6666666666666666,477470000.0,0.5,0.8333333333333334
93,3,12,1024,HEU,False,5,0.75,477370000.0,0.5,1.0
94,3,12,1024,HEU,False,5,0.5,477430000.0,0.5,0.5
95,3,12,1024,HEU,False,5,0.6666666666666666,477370000.0,0.8333333333333334,0.5
96,3,12,1024,HEU,False,5,0.5,477390000.0,0.3333333333333333,0.6666666666666666
97,3,12,1024,HEU,False,5,0.75,477490000.0,0.8333333333333334,0.6666666666666666
98,3,12,1024,HEU,False,5,0.6666666666666666,477430000.0,0.6666666666666666,0.6666666666666666
99,3,12,1024,HEU,False,5,0.5,477350000.0,0.5,0.5
0,3,12,1088,HEU,False,5,0.75,477160000.0,0.5,1.0
1,3,12,1088,HEU,False,5,0.5,477160000.0,0.5,0.5
2,3,12,1088,HEU,False,5,0.4166666666666667,477200000.0,0.5,0.3333333333333333
3,3,12,1088,HEU,False,5,0.4166666666666667,477180000.0,0.5,0.3333333333333333
4,3,12,1088,HEU,False,5,0.5,477100000.0,0.6666666666666666,0.3333333333333333
5,3,12,1088,HEU,False,5,0.5833333333333334,477160000.0,0.6666666666666666,0.5
6,3,12,1088,HEU,False,5,0.4166666666666667,477240000.0,0.3333333333333333,0.5
7,3,12,1088,HEU,False,5,0.75,477120000.0,0.8333333333333334,0.6666666666666666
8,3,12,1088,HEU,False,5,0.5,477220000.0,0.6666666666666666,0.3333333333333333
9,3,12,1088,HEU,False,5,0.5,477180000.0,0.5,0.5
10,3,12,1088,HEU,False,5,0.5833333333333334,477160000.0,0.5,0.6666666666666666
11,3,12,1088,HEU,False,5,0.9166666666666666,477180000.0,0.8333333333333334,1.0
12,3,12,1088,HEU,False,5,0.6666666666666666,477200000.0,0.6666666666666666,0.6666666666666666
13,3,12,1088,HEU,False,5,0.3333333333333333,477180000.0,0.3333333333333333,0.3333333333333333
14,3,12,1088,HEU,False,5,0.75,477160000.0,0.5,1.0
15,3,12,1088,HEU,False,5,0.75,477220000.0,0.8333333333333334,0.6666666666666666
16,3,12,1088,HEU,False,5,0.6666666666666666,477180000.0,0.6666666666666666,0.6666666666666666
17,3,12,1088,HEU,False,5,0.9166666666666666,477140000.0,0.8333333333333334,1.0
18,3,12,1088,HEU,False,5,0.6666666666666666,477220000.0,0.8333333333333334,0.5
19,3,12,1088,HEU,False,5,0.8333333333333334,477020000.0,1.0,0.6666666666666666
20,3,12,1088,HEU,False,5,0.5,477220000.0,0.3333333333333333,0.6666666666666666
21,3,12,1088,HEU,False,5,0.75,477160000.0,0.6666666666666666,0.8333333333333334
22,3,12,1088,HEU,False,5,0.75,477120000.0,0.6666666666666666,0.8333333333333334
23,3,12,1088,HEU,False,5,0.6666666666666666,477100000.0,0.5,0.8333333333333334
24,3,12,1088,HEU,False,5,0.5833333333333334,477220000.0,0.6666666666666666,0.5
25,3,12,1088,HEU,False,5,0.6666666666666666,477260000.0,0.6666666666666666,0.6666666666666666
