qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
13,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
14,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
15,1,6,37234,HEU,False,3,0.3333333333333333,1042610000.0,0.3333333333333333
16,1,6,37234,HEU,False,3,1.0,1042610000.0,1.0
17,1,6,37234,HEU,False,3,0.3333333333333333,1042570000.0,0.3333333333333333
18,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
19,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
20,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
21,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
22,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
23,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
24,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
25,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
26,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
27,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
28,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
29,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
30,1,6,37234,HEU,False,3,0.1666666666666666,1042570000.0,0.1666666666666666
31,1,6,37234,HEU,False,3,1.0,1042590000.0,1.0
32,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
33,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
34,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
35,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
36,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
37,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
38,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
39,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
40,1,6,37234,HEU,False,3,0.3333333333333333,1042610000.0,0.3333333333333333
41,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
42,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
43,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
44,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
45,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
46,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
47,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
48,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
49,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
50,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
51,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
52,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
53,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
54,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
55,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
56,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
57,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
58,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
59,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
60,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
61,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
62,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
63,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
64,1,6,37234,HEU,False,3,0.3333333333333333,1042570000.0,0.3333333333333333
65,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
66,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
67,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
68,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
69,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
70,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
71,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
72,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
73,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
74,1,6,37234,HEU,False,3,0.3333333333333333,1042610000.0,0.3333333333333333
75,1,6,37234,HEU,False,3,0.1666666666666666,1042570000.0,0.1666666666666666
76,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
77,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
78,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
79,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
80,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
81,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
82,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
83,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
84,1,6,37234,HEU,False,3,1.0,1042610000.0,1.0
85,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
86,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
87,1,6,37234,HEU,False,3,1.0,1042590000.0,1.0
88,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
89,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
90,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
91,1,6,37234,HEU,False,3,1.0,1042610000.0,1.0
92,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
93,1,6,37234,HEU,False,3,0.3333333333333333,1042610000.0,0.3333333333333333
94,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
95,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
96,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
97,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
98,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
99,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
100,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
101,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
102,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
103,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
104,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
105,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
106,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
107,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
108,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
109,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
110,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
111,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
112,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
113,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
114,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
115,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
116,1,6,37234,HEU,False,3,1.0,1042590000.0,1.0
117,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
118,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
119,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
120,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
