qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
78,3,12,1073,HEU,False,5,0.75,3402610000.0,0.8333333333333334,0.6666666666666666
79,3,12,1073,HEU,False,5,0.6666666666666666,3402590000.0,0.6666666666666666,0.6666666666666666
80,3,12,1073,HEU,False,5,1.0,3402570000.0,1.0,1.0
81,3,12,1073,HEU,False,5,0.5833333333333334,3402590000.0,0.6666666666666666,0.5
82,3,12,1073,HEU,False,5,0.5833333333333334,3402610000.0,0.5,0.6666666666666666
83,3,12,1073,HEU,False,5,0.6666666666666666,3402590000.0,0.6666666666666666,0.6666666666666666
84,3,12,1073,HEU,False,5,0.5833333333333334,3402590000.0,0.5,0.6666666666666666
85,3,12,1073,HEU,False,5,0.75,3402590000.0,0.8333333333333334,0.6666666666666666
86,3,12,1073,HEU,False,5,0.6666666666666666,3402590000.0,0.6666666666666666,0.6666666666666666
87,3,12,1073,HEU,False,5,0.4166666666666667,3402590000.0,0.5,0.3333333333333333
88,3,12,1073,HEU,False,5,0.6666666666666666,3402590000.0,0.6666666666666666,0.6666666666666666
89,3,12,1073,HEU,False,5,0.75,3402590000.0,0.8333333333333334,0.6666666666666666
90,3,12,1073,HEU,False,5,0.5833333333333334,3402590000.0,0.5,0.6666666666666666
91,3,12,1073,HEU,False,5,0.6666666666666666,3402610000.0,0.6666666666666666,0.6666666666666666
92,3,12,1073,HEU,False,5,0.5,3402570000.0,0.1666666666666666,0.8333333333333334
93,3,12,1073,HEU,False,5,0.75,3402590000.0,0.6666666666666666,0.8333333333333334
94,3,12,1073,HEU,False,5,0.75,3402590000.0,0.8333333333333334,0.6666666666666666
95,3,12,1073,HEU,False,5,0.75,3402590000.0,0.6666666666666666,0.8333333333333334
96,3,12,1073,HEU,False,5,0.5,3402590000.0,0.8333333333333334,0.1666666666666666
97,3,12,1073,HEU,False,5,0.75,3402590000.0,0.6666666666666666,0.8333333333333334
98,3,12,1073,HEU,False,5,0.75,3402570000.0,0.6666666666666666,0.8333333333333334
99,3,12,1073,HEU,False,5,0.8333333333333334,3402590000.0,0.6666666666666666,1.0
0,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
1,3,12,1176,HEU,False,5,0.75,3542610000.0,0.6666666666666666,0.8333333333333334
2,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.5,0.3333333333333333
3,3,12,1176,HEU,False,5,0.5,3542590000.0,0.6666666666666666,0.3333333333333333
4,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.6666666666666666,0.5
5,3,12,1176,HEU,False,5,0.6666666666666666,3542570000.0,0.5,0.8333333333333334
6,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.8333333333333334,0.3333333333333333
7,3,12,1176,HEU,False,5,0.75,3542610000.0,0.8333333333333334,0.6666666666666666
8,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.8333333333333334,0.5
9,3,12,1176,HEU,False,5,0.5,3542590000.0,0.6666666666666666,0.3333333333333333
10,3,12,1176,HEU,False,5,0.5833333333333334,3542610000.0,0.5,0.6666666666666666
11,3,12,1176,HEU,False,5,0.5,3542570000.0,0.6666666666666666,0.3333333333333333
12,3,12,1176,HEU,False,5,0.5,3542610000.0,0.5,0.5
13,3,12,1176,HEU,False,5,0.75,3542590000.0,0.6666666666666666,0.8333333333333334
14,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
15,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
16,3,12,1176,HEU,False,5,0.75,3542590000.0,0.5,1.0
17,3,12,1176,HEU,False,5,0.8333333333333334,3542570000.0,0.8333333333333334,0.8333333333333334
18,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.5,0.8333333333333334
19,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.1666666666666666,0.6666666666666666
20,3,12,1176,HEU,False,5,0.5,3542590000.0,0.6666666666666666,0.3333333333333333
21,3,12,1176,HEU,False,5,0.6666666666666666,3542570000.0,0.5,0.8333333333333334
22,3,12,1176,HEU,False,5,0.5833333333333334,3542610000.0,0.5,0.6666666666666666
23,3,12,1176,HEU,False,5,0.75,3542590000.0,0.5,1.0
24,3,12,1176,HEU,False,5,0.5,3542590000.0,0.6666666666666666,0.3333333333333333
25,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.6666666666666666,0.5
26,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
27,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.8333333333333334,0.5
28,3,12,1176,HEU,False,5,0.8333333333333334,3542590000.0,0.8333333333333334,0.8333333333333334
29,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.8333333333333334,0.5
30,3,12,1176,HEU,False,5,0.75,3542590000.0,0.8333333333333334,0.6666666666666666
31,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
32,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.8333333333333334,0.3333333333333333
33,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
34,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.5,0.8333333333333334
35,3,12,1176,HEU,False,5,0.75,3542610000.0,0.5,1.0
36,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.5,0.3333333333333333
37,3,12,1176,HEU,False,5,0.5,3542570000.0,0.5,0.5
38,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.8333333333333334,0.3333333333333333
39,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.5,0.8333333333333334
40,3,12,1176,HEU,False,5,0.8333333333333334,3542590000.0,0.8333333333333334,0.8333333333333334
41,3,12,1176,HEU,False,5,0.5,3542610000.0,0.1666666666666666,0.8333333333333334
42,3,12,1176,HEU,False,5,0.75,3542590000.0,0.8333333333333334,0.6666666666666666
43,3,12,1176,HEU,False,5,0.6666666666666666,3542610000.0,0.5,0.8333333333333334
44,3,12,1176,HEU,False,5,0.5833333333333334,3542570000.0,0.6666666666666666,0.5
45,3,12,1176,HEU,False,5,0.75,3542570000.0,0.8333333333333334,0.6666666666666666
46,3,12,1176,HEU,False,5,0.8333333333333334,3542570000.0,0.8333333333333334,0.8333333333333334
47,3,12,1176,HEU,False,5,0.5,3542590000.0,0.5,0.5
48,3,12,1176,HEU,False,5,0.5833333333333334,3542610000.0,0.5,0.6666666666666666
49,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.8333333333333334,0.3333333333333333
50,3,12,1176,HEU,False,5,0.6666666666666666,3542610000.0,0.5,0.8333333333333334
51,3,12,1176,HEU,False,5,0.4166666666666667,3542570000.0,0.3333333333333333,0.5
52,3,12,1176,HEU,False,5,0.5,3542590000.0,0.3333333333333333,0.6666666666666666
53,3,12,1176,HEU,False,5,0.8333333333333334,3542590000.0,0.6666666666666666,1.0
54,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.6666666666666666,0.5
55,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.3333333333333333,0.5
56,3,12,1176,HEU,False,5,0.75,3542590000.0,0.8333333333333334,0.6666666666666666
57,3,12,1176,HEU,False,5,0.5833333333333334,3542610000.0,0.6666666666666666,0.5
58,3,12,1176,HEU,False,5,0.5833333333333334,3542570000.0,0.5,0.6666666666666666
59,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.5,0.8333333333333334
60,3,12,1176,HEU,False,5,0.75,3542590000.0,0.6666666666666666,0.8333333333333334
61,3,12,1176,HEU,False,5,0.5,3542610000.0,0.3333333333333333,0.6666666666666666
62,3,12,1176,HEU,False,5,0.75,3542570000.0,1.0,0.5
63,3,12,1176,HEU,False,5,0.5833333333333334,3542570000.0,0.6666666666666666,0.5
64,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.6666666666666666,0.5
65,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.5,0.8333333333333334
66,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.5,0.3333333333333333
67,3,12,1176,HEU,False,5,0.75,3542570000.0,0.5,1.0
68,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.5,0.6666666666666666
69,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
70,3,12,1176,HEU,False,5,0.75,3542590000.0,0.6666666666666666,0.8333333333333334
71,3,12,1176,HEU,False,5,0.75,3542590000.0,0.8333333333333334,0.6666666666666666
72,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.3333333333333333,0.5
73,3,12,1176,HEU,False,5,0.5833333333333334,3542590000.0,0.8333333333333334,0.3333333333333333
74,3,12,1176,HEU,False,5,0.3333333333333333,3542610000.0,0.5,0.1666666666666666
75,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.5,0.8333333333333334
76,3,12,1176,HEU,False,5,0.3333333333333333,3542610000.0,0.3333333333333333,0.3333333333333333
77,3,12,1176,HEU,False,5,0.6666666666666666,3542610000.0,0.5,0.8333333333333334
78,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
79,3,12,1176,HEU,False,5,0.5,3542590000.0,0.6666666666666666,0.3333333333333333
80,3,12,1176,HEU,False,5,0.5833333333333334,3542570000.0,0.6666666666666666,0.5
81,3,12,1176,HEU,False,5,0.8333333333333334,3542590000.0,0.8333333333333334,0.8333333333333334
82,3,12,1176,HEU,False,5,0.6666666666666666,3542570000.0,0.5,0.8333333333333334
83,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
84,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.8333333333333334,0.5
85,3,12,1176,HEU,False,5,0.5833333333333334,3542610000.0,0.6666666666666666,0.5
86,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.3333333333333333,0.5
87,3,12,1176,HEU,False,5,0.75,3542590000.0,0.6666666666666666,0.8333333333333334
88,3,12,1176,HEU,False,5,0.6666666666666666,3542590000.0,0.6666666666666666,0.6666666666666666
89,3,12,1176,HEU,False,5,0.75,3542590000.0,0.6666666666666666,0.8333333333333334
90,3,12,1176,HEU,False,5,0.4166666666666667,3542590000.0,0.3333333333333333,0.5
91,3,12,1176,HEU,False,5,0.8333333333333334,3542590000.0,0.8333333333333334,0.8333333333333334
92,3,12,1176,HEU,False,5,0.75,3542610000.0,0.8333333333333334,0.6666666666666666
93,3,12,1176,HEU,False,5,0.75,3542590000.0,0.8333333333333334,0.6666666666666666
94,3,12,1176,HEU,False,5,0.5,3542610000.0,0.3333333333333333,0.6666666666666666
95,3,12,1176,HEU,False,5,0.75,3542610000.0,0.8333333333333334,0.6666666666666666
96,3,12,1176,HEU,False,5,0.8333333333333334,3542570000.0,0.8333333333333334,0.8333333333333334
97,3,12,1176,HEU,False,5,0.75,3542590000.0,0.8333333333333334,0.6666666666666666
98,3,12,1176,HEU,False,5,0.5,3542590000.0,0.3333333333333333,0.6666666666666666
99,3,12,1176,HEU,False,5,0.75,3542570000.0,0.6666666666666666,0.8333333333333334
0,3,12,1197,HEU,False,5,0.5,3842570000.0,0.5,0.5
1,3,12,1197,HEU,False,5,0.6666666666666666,3842590000.0,0.5,0.8333333333333334
2,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.8333333333333334,0.3333333333333333
3,3,12,1197,HEU,False,5,0.4166666666666667,3842570000.0,0.8333333333333334,0.0
4,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.5,0.6666666666666666
5,3,12,1197,HEU,False,5,0.6666666666666666,3842610000.0,0.8333333333333334,0.5
6,3,12,1197,HEU,False,5,0.5,3842590000.0,0.5,0.5
7,3,12,1197,HEU,False,5,0.5833333333333334,3842570000.0,0.6666666666666666,0.5
8,3,12,1197,HEU,False,5,0.75,3842570000.0,0.6666666666666666,0.8333333333333334
9,3,12,1197,HEU,False,5,0.75,3842590000.0,0.6666666666666666,0.8333333333333334
10,3,12,1197,HEU,False,5,0.75,3842590000.0,0.6666666666666666,0.8333333333333334
11,3,12,1197,HEU,False,5,0.8333333333333334,3842590000.0,0.8333333333333334,0.8333333333333334
12,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.5,0.6666666666666666
13,3,12,1197,HEU,False,5,0.8333333333333334,3842590000.0,0.8333333333333334,0.8333333333333334
14,3,12,1197,HEU,False,5,0.8333333333333334,3842570000.0,1.0,0.6666666666666666
15,3,12,1197,HEU,False,5,0.6666666666666666,3842570000.0,0.6666666666666666,0.6666666666666666
16,3,12,1197,HEU,False,5,0.75,3842570000.0,0.5,1.0
17,3,12,1197,HEU,False,5,0.5,3842570000.0,0.3333333333333333,0.6666666666666666
18,3,12,1197,HEU,False,5,0.75,3842590000.0,0.5,1.0
19,3,12,1197,HEU,False,5,0.75,3842570000.0,0.6666666666666666,0.8333333333333334
20,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.5,0.6666666666666666
21,3,12,1197,HEU,False,5,0.5,3842570000.0,0.5,0.5
22,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.5,0.6666666666666666
23,3,12,1197,HEU,False,5,0.8333333333333334,3842570000.0,0.8333333333333334,0.8333333333333334
24,3,12,1197,HEU,False,5,0.75,3842590000.0,0.8333333333333334,0.6666666666666666
25,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.6666666666666666,0.5
26,3,12,1197,HEU,False,5,0.5,3842570000.0,0.3333333333333333,0.6666666666666666
27,3,12,1197,HEU,False,5,0.75,3842610000.0,0.8333333333333334,0.6666666666666666
28,3,12,1197,HEU,False,5,0.5833333333333334,3842610000.0,0.6666666666666666,0.5
29,3,12,1197,HEU,False,5,0.8333333333333334,3842610000.0,0.8333333333333334,0.8333333333333334
30,3,12,1197,HEU,False,5,0.6666666666666666,3842590000.0,0.5,0.8333333333333334
31,3,12,1197,HEU,False,5,0.6666666666666666,3842590000.0,0.6666666666666666,0.6666666666666666
32,3,12,1197,HEU,False,5,0.75,3842590000.0,0.8333333333333334,0.6666666666666666
33,3,12,1197,HEU,False,5,0.5833333333333334,3842610000.0,0.6666666666666666,0.5
34,3,12,1197,HEU,False,5,0.5,3842590000.0,0.6666666666666666,0.3333333333333333
35,3,12,1197,HEU,False,5,0.6666666666666666,3842610000.0,0.5,0.8333333333333334
36,3,12,1197,HEU,False,5,0.75,3842590000.0,1.0,0.5
37,3,12,1197,HEU,False,5,0.5833333333333334,3842610000.0,0.8333333333333334,0.3333333333333333
38,3,12,1197,HEU,False,5,0.6666666666666666,3842590000.0,0.8333333333333334,0.5
39,3,12,1197,HEU,False,5,0.5833333333333334,3842610000.0,0.6666666666666666,0.5
40,3,12,1197,HEU,False,5,0.4166666666666667,3842610000.0,0.3333333333333333,0.5
41,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.6666666666666666,0.5
42,3,12,1197,HEU,False,5,0.9166666666666666,3842610000.0,0.8333333333333334,1.0
43,3,12,1197,HEU,False,5,0.6666666666666666,3842610000.0,0.6666666666666666,0.6666666666666666
44,3,12,1197,HEU,False,5,0.8333333333333334,3842590000.0,0.8333333333333334,0.8333333333333334
45,3,12,1197,HEU,False,5,0.5,3842590000.0,0.6666666666666666,0.3333333333333333
46,3,12,1197,HEU,False,5,0.5,3842610000.0,0.6666666666666666,0.3333333333333333
47,3,12,1197,HEU,False,5,0.8333333333333334,3842570000.0,1.0,0.6666666666666666
48,3,12,1197,HEU,False,5,0.4166666666666667,3842590000.0,0.5,0.3333333333333333
49,3,12,1197,HEU,False,5,0.9166666666666666,3842570000.0,0.8333333333333334,1.0
50,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.5,0.6666666666666666
51,3,12,1197,HEU,False,5,0.75,3842570000.0,0.5,1.0
52,3,12,1197,HEU,False,5,0.5833333333333334,3842570000.0,0.5,0.6666666666666666
53,3,12,1197,HEU,False,5,0.8333333333333334,3842590000.0,1.0,0.6666666666666666
54,3,12,1197,HEU,False,5,0.6666666666666666,3842570000.0,0.6666666666666666,0.6666666666666666
55,3,12,1197,HEU,False,5,0.5,3842590000.0,0.3333333333333333,0.6666666666666666
56,3,12,1197,HEU,False,5,0.6666666666666666,3842590000.0,0.6666666666666666,0.6666666666666666
57,3,12,1197,HEU,False,5,0.6666666666666666,3842570000.0,0.5,0.8333333333333334
58,3,12,1197,HEU,False,5,0.8333333333333334,3842610000.0,0.8333333333333334,0.8333333333333334
59,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.3333333333333333,0.8333333333333334
60,3,12,1197,HEU,False,5,0.6666666666666666,3842590000.0,0.6666666666666666,0.6666666666666666
61,3,12,1197,HEU,False,5,0.75,3842590000.0,0.8333333333333334,0.6666666666666666
62,3,12,1197,HEU,False,5,0.9166666666666666,3842570000.0,0.8333333333333334,1.0
63,3,12,1197,HEU,False,5,0.9166666666666666,3842590000.0,1.0,0.8333333333333334
64,3,12,1197,HEU,False,5,0.9166666666666666,3842610000.0,0.8333333333333334,1.0
65,3,12,1197,HEU,False,5,0.75,3842590000.0,0.8333333333333334,0.6666666666666666
66,3,12,1197,HEU,False,5,0.9166666666666666,3842590000.0,1.0,0.8333333333333334
67,3,12,1197,HEU,False,5,0.8333333333333334,3842590000.0,0.8333333333333334,0.8333333333333334
68,3,12,1197,HEU,False,5,0.9166666666666666,3842570000.0,0.8333333333333334,1.0
69,3,12,1197,HEU,False,5,0.8333333333333334,3842570000.0,0.6666666666666666,1.0
70,3,12,1197,HEU,False,5,0.8333333333333334,3842590000.0,0.8333333333333334,0.8333333333333334
71,3,12,1197,HEU,False,5,0.4166666666666667,3842610000.0,0.5,0.3333333333333333
72,3,12,1197,HEU,False,5,0.8333333333333334,3842570000.0,0.8333333333333334,0.8333333333333334
73,3,12,1197,HEU,False,5,0.8333333333333334,3842570000.0,0.6666666666666666,1.0
74,3,12,1197,HEU,False,5,0.5833333333333334,3842610000.0,0.5,0.6666666666666666
75,3,12,1197,HEU,False,5,0.5,3842590000.0,0.3333333333333333,0.6666666666666666
76,3,12,1197,HEU,False,5,0.5,3842610000.0,0.6666666666666666,0.3333333333333333
77,3,12,1197,HEU,False,5,0.75,3842590000.0,1.0,0.5
78,3,12,1197,HEU,False,5,0.5833333333333334,3842570000.0,0.6666666666666666,0.5
79,3,12,1197,HEU,False,5,0.5,3842610000.0,0.6666666666666666,0.3333333333333333
80,3,12,1197,HEU,False,5,0.5,3842570000.0,0.3333333333333333,0.6666666666666666
81,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.5,0.6666666666666666
82,3,12,1197,HEU,False,5,0.5833333333333334,3842610000.0,0.5,0.6666666666666666
83,3,12,1197,HEU,False,5,0.8333333333333334,3842610000.0,0.8333333333333334,0.8333333333333334
84,3,12,1197,HEU,False,5,0.5833333333333334,3842570000.0,0.6666666666666666,0.5
85,3,12,1197,HEU,False,5,0.6666666666666666,3842590000.0,0.8333333333333334,0.5
86,3,12,1197,HEU,False,5,0.6666666666666666,3842570000.0,0.6666666666666666,0.6666666666666666
87,3,12,1197,HEU,False,5,0.6666666666666666,3842570000.0,0.5,0.8333333333333334
88,3,12,1197,HEU,False,5,0.8333333333333334,3842590000.0,0.8333333333333334,0.8333333333333334
89,3,12,1197,HEU,False,5,0.5833333333333334,3842590000.0,0.5,0.6666666666666666
90,3,12,1197,HEU,False,5,0.6666666666666666,3842570000.0,0.6666666666666666,0.6666666666666666
91,3,12,1197,HEU,False,5,0.75,3842610000.0,0.6666666666666666,0.8333333333333334
92,3,12,1197,HEU,False,5,0.5833333333333334,3842570000.0,0.6666666666666666,0.5
93,3,12,1197,HEU,False,5,0.9166666666666666,3842570000.0,1.0,0.8333333333333334
94,3,12,1197,HEU,False,5,0.75,3842570000.0,0.8333333333333334,0.6666666666666666
95,3,12,1197,HEU,False,5,0.5833333333333334,3842570000.0,0.5,0.6666666666666666
