qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
145,3,6,None,NAIVE,False,1,0.5,406290000.0,0.3333333333333333,0.6666666666666666
146,3,6,None,NAIVE,False,1,0.5,406290000.0,0.6666666666666666,0.3333333333333333
147,3,6,None,NAIVE,False,1,0.8333333333333334,406310000.0,1.0,0.6666666666666666
148,3,6,None,NAIVE,False,1,0.6666666666666666,406310000.0,0.3333333333333333,1.0
149,3,6,None,NAIVE,False,1,0.6666666666666666,406270000.0,0.3333333333333333,1.0
150,3,6,None,NAIVE,False,1,0.3333333333333333,406290000.0,0.3333333333333333,0.3333333333333333
151,3,6,None,NAIVE,False,1,1.0,406270000.0,1.0,1.0
152,3,6,None,NAIVE,False,1,0.6666666666666666,406310000.0,0.6666666666666666,0.6666666666666666
153,3,6,None,NAIVE,False,1,0.6666666666666666,406270000.0,0.6666666666666666,0.6666666666666666
154,3,6,None,NAIVE,False,1,0.6666666666666666,406290000.0,0.3333333333333333,1.0
155,3,6,None,NAIVE,False,1,0.6666666666666666,406290000.0,1.0,0.3333333333333333
156,3,6,None,NAIVE,False,1,0.6666666666666666,406270000.0,0.3333333333333333,1.0
157,3,6,None,NAIVE,False,1,0.6666666666666666,406310000.0,0.6666666666666666,0.6666666666666666
158,3,6,None,NAIVE,False,1,0.5,406290000.0,0.6666666666666666,0.3333333333333333
159,3,6,None,NAIVE,False,1,1.0,406310000.0,1.0,1.0
160,3,6,None,NAIVE,False,1,0.6666666666666666,406270000.0,0.6666666666666666,0.6666666666666666
161,3,6,None,NAIVE,False,1,0.8333333333333334,406290000.0,1.0,0.6666666666666666
162,3,6,None,NAIVE,False,1,0.6666666666666666,406290000.0,0.6666666666666666,0.6666666666666666
163,3,6,None,NAIVE,False,1,0.5,406290000.0,0.6666666666666666,0.3333333333333333
164,3,6,None,NAIVE,False,1,0.6666666666666666,406270000.0,0.6666666666666666,0.6666666666666666
165,3,6,None,NAIVE,False,1,0.8333333333333334,406310000.0,0.6666666666666666,1.0
166,3,6,None,NAIVE,False,1,0.6666666666666666,406290000.0,0.6666666666666666,0.6666666666666666
167,3,6,None,NAIVE,False,1,0.8333333333333334,406270000.0,0.6666666666666666,1.0
168,3,6,None,NAIVE,False,1,1.0,406290000.0,1.0,1.0
169,3,6,None,NAIVE,False,1,0.5,406270000.0,0.6666666666666666,0.3333333333333333
170,3,6,None,NAIVE,False,1,0.8333333333333334,406310000.0,0.6666666666666666,1.0
171,3,6,None,NAIVE,False,1,0.6666666666666666,406270000.0,0.6666666666666666,0.6666666666666666
