qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
55,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.6666666666666666,0.6666666666666666
56,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.6666666666666666,0.5
57,3,12,None,NAIVE,False,1,0.9166666666666666,791470000.0,0.8333333333333334,1.0
58,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.5,0.6666666666666666
59,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.5,0.8333333333333334
60,3,12,None,NAIVE,False,1,0.75,791490000.0,0.8333333333333334,0.6666666666666666
61,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
62,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.6666666666666666,0.5
63,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,1.0,0.6666666666666666
64,3,12,None,NAIVE,False,1,0.75,791510000.0,0.8333333333333334,0.6666666666666666
65,3,12,None,NAIVE,False,1,0.5,791490000.0,0.6666666666666666,0.3333333333333333
66,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.5,0.8333333333333334
67,3,12,None,NAIVE,False,1,0.8333333333333334,791490000.0,1.0,0.6666666666666666
68,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
69,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.8333333333333334,0.3333333333333333
70,3,12,None,NAIVE,False,1,0.4166666666666667,791470000.0,0.3333333333333333,0.5
71,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.8333333333333334,0.5
72,3,12,None,NAIVE,False,1,0.5,791470000.0,0.5,0.5
73,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.6666666666666666,0.6666666666666666
74,3,12,None,NAIVE,False,1,0.75,791510000.0,0.8333333333333334,0.6666666666666666
75,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,0.6666666666666666,1.0
76,3,12,None,NAIVE,False,1,0.75,791510000.0,0.6666666666666666,0.8333333333333334
77,3,12,None,NAIVE,False,1,1.0,791490000.0,1.0,1.0
78,3,12,None,NAIVE,False,1,0.5833333333333334,791470000.0,0.6666666666666666,0.5
79,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.5,0.8333333333333334
80,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.6666666666666666,0.6666666666666666
81,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.6666666666666666,0.5
82,3,12,None,NAIVE,False,1,0.8333333333333334,791510000.0,0.8333333333333334,0.8333333333333334
83,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.6666666666666666,0.5
84,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.8333333333333334,0.5
85,3,12,None,NAIVE,False,1,0.9166666666666666,791490000.0,0.8333333333333334,1.0
86,3,12,None,NAIVE,False,1,0.5,791470000.0,0.5,0.5
87,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.5,0.8333333333333334
88,3,12,None,NAIVE,False,1,0.75,791470000.0,0.8333333333333334,0.6666666666666666
89,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.5,0.8333333333333334
90,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.5,0.8333333333333334
91,3,12,None,NAIVE,False,1,0.75,791510000.0,0.6666666666666666,0.8333333333333334
92,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.6666666666666666,0.6666666666666666
93,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
94,3,12,None,NAIVE,False,1,0.8333333333333334,791510000.0,1.0,0.6666666666666666
95,3,12,None,NAIVE,False,1,0.9166666666666666,791490000.0,1.0,0.8333333333333334
96,3,12,None,NAIVE,False,1,0.5,791490000.0,0.5,0.5
97,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
98,3,12,None,NAIVE,False,1,0.75,791510000.0,0.6666666666666666,0.8333333333333334
99,3,12,None,NAIVE,False,1,0.5,791510000.0,0.6666666666666666,0.3333333333333333
100,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
101,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
102,3,12,None,NAIVE,False,1,0.3333333333333333,791470000.0,0.3333333333333333,0.3333333333333333
103,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.5,0.6666666666666666
104,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.5,0.6666666666666666
105,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.5,0.6666666666666666
106,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.5,0.6666666666666666
107,3,12,None,NAIVE,False,1,0.9166666666666666,791470000.0,1.0,0.8333333333333334
108,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.8333333333333334,0.5
109,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.8333333333333334,0.5
110,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
111,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
112,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,1.0,0.3333333333333333
113,3,12,None,NAIVE,False,1,0.8333333333333334,791490000.0,0.8333333333333334,0.8333333333333334
114,3,12,None,NAIVE,False,1,0.75,791490000.0,0.6666666666666666,0.8333333333333334
115,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
116,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.6666666666666666,0.5
117,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.6666666666666666,0.5
118,3,12,None,NAIVE,False,1,0.4166666666666667,791490000.0,0.5,0.3333333333333333
119,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
120,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.3333333333333333,1.0
121,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.6666666666666666,0.6666666666666666
122,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.6666666666666666,0.6666666666666666
123,3,12,None,NAIVE,False,1,0.75,791490000.0,1.0,0.5
124,3,12,None,NAIVE,False,1,0.4166666666666667,791490000.0,0.5,0.3333333333333333
