qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
36,6,6,14533,HEU,False,3,0.5,221740000.0,0.5,0.5,0.5
37,6,6,14533,HEU,False,3,0.5,221780000.0,0.0,0.5,1.0
38,6,6,14533,HEU,False,3,0.5,221740000.0,1.0,0.5,0.0
39,6,6,14533,HEU,False,3,0.5,221740000.0,0.5,0.5,0.5
40,6,6,14533,HEU,False,3,1.0,221740000.0,1.0,1.0,1.0
41,6,6,14533,HEU,False,3,0.3333333333333333,221740000.0,0.5,0.5,0.0
42,6,6,14533,HEU,False,3,0.5,221740000.0,0.5,0.5,0.5
43,6,6,14533,HEU,False,3,0.6666666666666666,221700000.0,1.0,0.0,1.0
44,6,6,14533,HEU,False,3,0.3333333333333333,221760000.0,0.0,0.5,0.5
45,6,6,14533,HEU,False,3,1.0,221760000.0,1.0,1.0,1.0
46,6,6,14533,HEU,False,3,0.5,221760000.0,1.0,0.5,0.0
47,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,1.0,0.0,1.0
48,6,6,14533,HEU,False,3,0.5,221780000.0,0.0,1.0,0.5
49,6,6,14533,HEU,False,3,0.3333333333333333,221740000.0,0.0,0.5,0.5
50,6,6,14533,HEU,False,3,0.6666666666666666,221720000.0,1.0,0.5,0.5
51,6,6,14533,HEU,False,3,0.8333333333333334,221760000.0,1.0,1.0,0.5
52,6,6,14533,HEU,False,3,0.5,221760000.0,0.0,0.5,1.0
53,6,6,14533,HEU,False,3,0.8333333333333334,221700000.0,0.5,1.0,1.0
54,6,6,14533,HEU,False,3,0.5,221720000.0,0.5,0.5,0.5
55,6,6,14533,HEU,False,3,0.5,221700000.0,0.5,0.5,0.5
56,6,6,14533,HEU,False,3,0.8333333333333334,221740000.0,1.0,1.0,0.5
57,6,6,14533,HEU,False,3,0.6666666666666666,221700000.0,1.0,0.0,1.0
58,6,6,14533,HEU,False,3,0.8333333333333334,221720000.0,1.0,0.5,1.0
59,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,0.5,1.0,0.5
60,6,6,14533,HEU,False,3,0.5,221740000.0,0.5,1.0,0.0
61,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,0.5,1.0,0.5
62,6,6,14533,HEU,False,3,0.6666666666666666,221720000.0,1.0,0.5,0.5
63,6,6,14533,HEU,False,3,0.3333333333333333,221720000.0,0.5,0.0,0.5
64,6,6,14533,HEU,False,3,0.5,221780000.0,0.0,1.0,0.5
65,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,1.0,0.5,0.5
66,6,6,14533,HEU,False,3,0.6666666666666666,221760000.0,0.5,0.5,1.0
67,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,0.5,1.0,0.5
68,6,6,14533,HEU,False,3,0.8333333333333334,221740000.0,1.0,0.5,1.0
69,6,6,14533,HEU,False,3,0.5,221760000.0,0.5,1.0,0.0
70,6,6,14533,HEU,False,3,0.5,221760000.0,0.5,0.5,0.5
71,6,6,14533,HEU,False,3,0.5,221700000.0,0.5,1.0,0.0
72,6,6,14533,HEU,False,3,0.5,221740000.0,0.5,0.5,0.5
73,6,6,14533,HEU,False,3,0.6666666666666666,221720000.0,0.5,1.0,0.5
74,6,6,14533,HEU,False,3,0.3333333333333333,221720000.0,0.0,0.5,0.5
