qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_qkd
0,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
1,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
2,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
3,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
4,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
5,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
6,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
7,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
8,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
9,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
10,2,6,0,OPT,False,3,0.0,1691300000.0,0.0
11,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
12,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
13,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
14,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
15,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
16,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
17,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
18,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
19,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
20,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
21,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
22,2,6,0,OPT,False,3,0.1666666666666666,1691300000.0,0.1666666666666666
23,2,6,0,OPT,False,3,0.1666666666666666,1691300000.0,0.1666666666666666
24,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
25,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
26,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
27,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
28,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
29,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
30,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
31,2,6,0,OPT,False,3,0.1666666666666666,1691300000.0,0.1666666666666666
32,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
33,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
34,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
35,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
36,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
37,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
38,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
39,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
40,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
41,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
42,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
43,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
44,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
45,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
46,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
47,2,6,0,OPT,False,3,0.1666666666666666,1691300000.0,0.1666666666666666
48,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
49,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
50,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
51,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
52,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
53,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
54,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
55,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
56,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
57,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
58,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
59,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
60,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
61,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
62,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
63,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
64,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
65,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
66,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
67,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
68,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
69,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
70,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
71,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
72,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
73,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
74,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
75,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
76,2,6,0,OPT,False,3,1.0,1691300000.0,1.0
77,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
78,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
79,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
80,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
81,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
82,2,6,0,OPT,False,3,0.1666666666666666,1691300000.0,0.1666666666666666
83,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
84,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
85,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
86,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
87,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
88,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
89,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
90,2,6,0,OPT,False,3,0.1666666666666666,1691300000.0,0.1666666666666666
91,2,6,0,OPT,False,3,0.5,1691300000.0,0.5
92,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
93,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
94,2,6,0,OPT,False,3,0.1666666666666666,1691300000.0,0.1666666666666666
95,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
96,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
97,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
98,2,6,0,OPT,False,3,0.3333333333333333,1691300000.0,0.3333333333333333
99,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
100,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
101,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
102,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
103,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
104,2,6,0,OPT,False,3,0.8333333333333334,1691300000.0,0.8333333333333334
105,2,6,0,OPT,False,3,0.6666666666666666,1691300000.0,0.6666666666666666
