qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
31,6,12,10136,OPT,False,5,0.8333333333333334,440660000.0,1.0,0.75,0.75
32,6,12,10136,OPT,False,5,0.5833333333333334,440620000.0,0.25,1.0,0.5
33,6,12,10136,OPT,False,5,0.5,440620000.0,0.75,0.5,0.25
34,6,12,10136,OPT,False,5,0.5833333333333334,440720000.0,0.5,0.5,0.75
35,6,12,10136,OPT,False,5,0.5833333333333334,440640000.0,0.5,0.75,0.5
36,6,12,10136,OPT,False,5,0.5,440740000.0,0.5,0.5,0.5
37,6,12,10136,OPT,False,5,0.75,440660000.0,0.75,1.0,0.5
38,6,12,10136,OPT,False,5,0.5,440680000.0,0.25,0.75,0.5
39,6,12,10136,OPT,False,5,0.5833333333333334,440680000.0,0.25,1.0,0.5
40,6,12,10136,OPT,False,5,0.75,440660000.0,0.75,0.75,0.75
41,6,12,10136,OPT,False,5,0.4166666666666667,440680000.0,0.25,0.25,0.75
42,6,12,10136,OPT,False,5,0.9166666666666666,440660000.0,1.0,0.75,1.0
43,6,12,10136,OPT,False,5,0.5833333333333334,440640000.0,0.5,0.25,1.0
44,6,12,10136,OPT,False,5,0.6666666666666666,440640000.0,0.5,0.75,0.75
45,6,12,10136,OPT,False,5,0.75,440620000.0,1.0,0.75,0.5
46,6,12,10136,OPT,False,5,0.9166666666666666,440560000.0,1.0,0.75,1.0
47,6,12,10136,OPT,False,5,0.9166666666666666,440680000.0,0.75,1.0,1.0
48,6,12,10136,OPT,False,5,0.75,440660000.0,0.5,0.75,1.0
49,6,12,10136,OPT,False,5,0.6666666666666666,440680000.0,1.0,0.75,0.25
50,6,12,10136,OPT,False,5,0.4166666666666667,440640000.0,0.25,0.5,0.5
51,6,12,10136,OPT,False,5,0.8333333333333334,440600000.0,1.0,0.5,1.0
52,6,12,10136,OPT,False,5,0.5833333333333334,440660000.0,0.5,1.0,0.25
53,6,12,10136,OPT,False,5,0.5833333333333334,440620000.0,0.5,0.25,1.0
54,6,12,10136,OPT,False,5,0.75,440680000.0,1.0,0.25,1.0
55,6,12,10136,OPT,False,5,0.8333333333333334,440560000.0,1.0,1.0,0.5
56,6,12,10136,OPT,False,5,0.5833333333333334,440680000.0,0.5,0.5,0.75
57,6,12,10136,OPT,False,5,0.5,440640000.0,0.75,0.5,0.25
58,6,12,10136,OPT,False,5,0.6666666666666666,440600000.0,0.75,0.75,0.5
59,6,12,10136,OPT,False,5,0.5833333333333334,440640000.0,0.5,0.5,0.75
60,6,12,10136,OPT,False,5,0.4166666666666667,440620000.0,0.75,0.0,0.5
61,6,12,10136,OPT,False,5,0.8333333333333334,440560000.0,0.75,0.75,1.0
62,6,12,10136,OPT,False,5,0.5,440640000.0,0.5,0.5,0.5
63,6,12,10136,OPT,False,5,0.5833333333333334,440600000.0,1.0,0.5,0.25
64,6,12,10136,OPT,False,5,0.5833333333333334,440640000.0,0.5,1.0,0.25
65,6,12,10136,OPT,False,5,0.75,440560000.0,0.75,0.5,1.0
66,6,12,10136,OPT,False,5,0.6666666666666666,440600000.0,0.5,0.75,0.75
67,6,12,10136,OPT,False,5,0.6666666666666666,440600000.0,1.0,0.25,0.75
68,6,12,10136,OPT,False,5,0.75,440600000.0,0.75,0.75,0.75
69,6,12,10136,OPT,False,5,0.6666666666666666,440600000.0,0.25,1.0,0.75
70,6,12,10136,OPT,False,5,0.6666666666666666,440660000.0,0.25,0.75,1.0
71,6,12,10136,OPT,False,5,0.8333333333333334,440660000.0,0.75,1.0,0.75
72,6,12,10136,OPT,False,5,0.8333333333333334,440680000.0,1.0,1.0,0.5
73,6,12,10136,OPT,False,5,0.6666666666666666,440640000.0,0.5,0.75,0.75
74,6,12,10136,OPT,False,5,0.5,440580000.0,0.25,0.75,0.5
75,6,12,10136,OPT,False,5,0.6666666666666666,440680000.0,0.5,0.75,0.75
76,6,12,10136,OPT,False,5,0.4166666666666667,440620000.0,0.5,0.5,0.25
77,6,12,10136,OPT,False,5,0.5,440660000.0,0.25,0.5,0.75
78,6,12,10136,OPT,False,5,0.3333333333333333,440700000.0,0.25,0.5,0.25
79,6,12,10136,OPT,False,5,0.5,440620000.0,0.5,0.5,0.5
80,6,12,10136,OPT,False,5,0.4166666666666667,440600000.0,0.5,0.5,0.25
81,6,12,10136,OPT,False,5,0.6666666666666666,440640000.0,1.0,0.75,0.25
82,6,12,10136,OPT,False,5,0.75,440680000.0,0.5,1.0,0.75
83,6,12,10136,OPT,False,5,0.6666666666666666,440660000.0,0.5,0.75,0.75
84,6,12,10136,OPT,False,5,0.4166666666666667,440640000.0,0.5,0.5,0.25
85,6,12,10136,OPT,False,5,0.75,440560000.0,0.75,1.0,0.5
86,6,12,10136,OPT,False,5,0.8333333333333334,440600000.0,1.0,0.75,0.75
87,6,12,10136,OPT,False,5,0.4166666666666667,440620000.0,0.25,0.5,0.5
88,6,12,10136,OPT,False,5,0.4166666666666667,440660000.0,0.5,0.5,0.25
89,6,12,10136,OPT,False,5,0.4166666666666667,440680000.0,0.5,0.5,0.25
90,6,12,10136,OPT,False,5,0.8333333333333334,440600000.0,0.5,1.0,1.0
91,6,12,10136,OPT,False,5,0.6666666666666666,440580000.0,0.75,0.75,0.5
92,6,12,10136,OPT,False,5,0.5833333333333334,440640000.0,0.75,0.5,0.5
93,6,12,10136,OPT,False,5,0.5,440620000.0,0.5,0.75,0.25
94,6,12,10136,OPT,False,5,0.5833333333333334,440720000.0,0.75,0.75,0.25
95,6,12,10136,OPT,False,5,0.5833333333333334,440640000.0,0.75,0.75,0.25
96,6,12,10136,OPT,False,5,0.5833333333333334,440640000.0,0.75,0.5,0.5
97,6,12,10136,OPT,False,5,0.75,440640000.0,0.75,1.0,0.5
98,6,12,10136,OPT,False,5,0.6666666666666666,440600000.0,0.5,0.75,0.75
99,6,12,10136,OPT,False,5,0.75,440580000.0,0.75,1.0,0.5
0,6,12,1048,OPT,False,5,0.6666666666666666,438840000.0,1.0,0.25,0.75
1,6,12,1048,OPT,False,5,0.75,438740000.0,0.5,0.75,1.0
2,6,12,1048,OPT,False,5,0.8333333333333334,438840000.0,1.0,0.5,1.0
3,6,12,1048,OPT,False,5,0.5833333333333334,438840000.0,0.5,1.0,0.25
4,6,12,1048,OPT,False,5,0.75,438820000.0,0.75,0.75,0.75
5,6,12,1048,OPT,False,5,0.5833333333333334,438780000.0,0.5,0.25,1.0
6,6,12,1048,OPT,False,5,0.6666666666666666,438800000.0,0.5,0.75,0.75
7,6,12,1048,OPT,False,5,0.6666666666666666,438840000.0,0.5,0.5,1.0
8,6,12,1048,OPT,False,5,0.6666666666666666,438880000.0,0.75,0.5,0.75
9,6,12,1048,OPT,False,5,0.6666666666666666,438900000.0,0.75,0.75,0.5
10,6,12,1048,OPT,False,5,0.8333333333333334,438900000.0,0.75,0.75,1.0
11,6,12,1048,OPT,False,5,0.5,438840000.0,1.0,0.25,0.25
12,6,12,1048,OPT,False,5,0.5833333333333334,438760000.0,0.5,0.25,1.0
13,6,12,1048,OPT,False,5,0.75,438840000.0,0.5,0.75,1.0
14,6,12,1048,OPT,False,5,0.8333333333333334,438800000.0,0.75,1.0,0.75
15,6,12,1048,OPT,False,5,0.5833333333333334,438840000.0,0.75,0.75,0.25
16,6,12,1048,OPT,False,5,0.9166666666666666,438800000.0,1.0,0.75,1.0
17,6,12,1048,OPT,False,5,0.6666666666666666,438820000.0,0.75,0.5,0.75
18,6,12,1048,OPT,False,5,0.75,438800000.0,0.75,0.5,1.0
19,6,12,1048,OPT,False,5,0.4166666666666667,438820000.0,0.25,0.5,0.5
20,6,12,1048,OPT,False,5,0.9166666666666666,438800000.0,0.75,1.0,1.0
21,6,12,1048,OPT,False,5,0.5833333333333334,438840000.0,0.75,0.5,0.5
22,6,12,1048,OPT,False,5,0.6666666666666666,438780000.0,0.75,0.5,0.75
23,6,12,1048,OPT,False,5,0.6666666666666666,438840000.0,0.5,1.0,0.5
24,6,12,1048,OPT,False,5,0.6666666666666666,438880000.0,0.75,0.75,0.5
25,6,12,1048,OPT,False,5,0.6666666666666666,438800000.0,0.5,0.75,0.75
26,6,12,1048,OPT,False,5,0.5833333333333334,438780000.0,0.75,0.25,0.75
27,6,12,1048,OPT,False,5,0.5,438840000.0,0.75,0.25,0.5
28,6,12,1048,OPT,False,5,0.5833333333333334,438840000.0,0.75,0.25,0.75
29,6,12,1048,OPT,False,5,0.5833333333333334,438820000.0,0.75,0.75,0.25
30,6,12,1048,OPT,False,5,0.4166666666666667,438820000.0,1.0,0.25,0.0
31,6,12,1048,OPT,False,5,0.5,438800000.0,0.25,0.5,0.75
32,6,12,1048,OPT,False,5,0.6666666666666666,438940000.0,0.75,0.5,0.75
33,6,12,1048,OPT,False,5,0.8333333333333334,438900000.0,0.75,1.0,0.75
34,6,12,1048,OPT,False,5,0.75,438840000.0,0.75,0.75,0.75
35,6,12,1048,OPT,False,5,0.5833333333333334,438800000.0,0.25,0.75,0.75
36,6,12,1048,OPT,False,5,0.5833333333333334,438880000.0,0.25,1.0,0.5
37,6,12,1048,OPT,False,5,0.6666666666666666,438800000.0,0.75,0.75,0.5
38,6,12,1048,OPT,False,5,0.5833333333333334,438880000.0,0.25,0.75,0.75
39,6,12,1048,OPT,False,5,0.75,438760000.0,0.75,0.75,0.75
40,6,12,1048,OPT,False,5,0.6666666666666666,438860000.0,0.75,1.0,0.25
41,6,12,1048,OPT,False,5,0.5833333333333334,438780000.0,0.25,1.0,0.5
42,6,12,1048,OPT,False,5,0.6666666666666666,438840000.0,1.0,0.5,0.5
43,6,12,1048,OPT,False,5,0.6666666666666666,438820000.0,1.0,0.5,0.5
44,6,12,1048,OPT,False,5,0.5,438820000.0,0.5,0.75,0.25
45,6,12,1048,OPT,False,5,0.75,438880000.0,1.0,0.75,0.5
46,6,12,1048,OPT,False,5,0.75,438800000.0,1.0,0.5,0.75
47,6,12,1048,OPT,False,5,0.6666666666666666,438780000.0,1.0,0.75,0.25
48,6,12,1048,OPT,False,5,0.8333333333333334,438820000.0,0.5,1.0,1.0
49,6,12,1048,OPT,False,5,0.5833333333333334,438800000.0,0.5,0.5,0.75
50,6,12,1048,OPT,False,5,0.4166666666666667,438840000.0,0.5,0.25,0.5
51,6,12,1048,OPT,False,5,0.6666666666666666,438840000.0,0.75,0.75,0.5
52,6,12,1048,OPT,False,5,0.5,438840000.0,0.5,0.75,0.25
53,6,12,1048,OPT,False,5,0.75,438800000.0,0.75,0.75,0.75
54,6,12,1048,OPT,False,5,0.5,438800000.0,0.75,0.0,0.75
55,6,12,1048,OPT,False,5,0.8333333333333334,438780000.0,0.75,0.75,1.0
56,6,12,1048,OPT,False,5,0.5,438840000.0,0.5,0.25,0.75
57,6,12,1048,OPT,False,5,0.6666666666666666,438880000.0,0.75,0.5,0.75
58,6,12,1048,OPT,False,5,0.5833333333333334,438840000.0,0.25,0.75,0.75
59,6,12,1048,OPT,False,5,0.6666666666666666,438820000.0,0.5,0.75,0.75
60,6,12,1048,OPT,False,5,0.75,438860000.0,1.0,0.5,0.75
61,6,12,1048,OPT,False,5,0.5,438800000.0,0.75,0.25,0.5
62,6,12,1048,OPT,False,5,0.6666666666666666,438880000.0,0.5,1.0,0.5
63,6,12,1048,OPT,False,5,0.5833333333333334,438800000.0,0.5,0.75,0.5
64,6,12,1048,OPT,False,5,0.6666666666666666,438840000.0,0.75,0.5,0.75
65,6,12,1048,OPT,False,5,0.6666666666666666,438800000.0,0.75,0.75,0.5
66,6,12,1048,OPT,False,5,0.4166666666666667,438820000.0,0.5,0.5,0.25
67,6,12,1048,OPT,False,5,0.75,438780000.0,1.0,0.5,0.75
68,6,12,1048,OPT,False,5,0.6666666666666666,438780000.0,0.75,0.5,0.75
69,6,12,1048,OPT,False,5,0.6666666666666666,438800000.0,1.0,0.5,0.5
70,6,12,1048,OPT,False,5,0.75,438860000.0,0.75,0.75,0.75
71,6,12,1048,OPT,False,5,0.6666666666666666,438900000.0,0.75,0.5,0.75
72,6,12,1048,OPT,False,5,0.4166666666666667,438800000.0,0.0,0.75,0.5
73,6,12,1048,OPT,False,5,0.8333333333333334,438800000.0,0.75,0.75,1.0
74,6,12,1048,OPT,False,5,0.5833333333333334,438740000.0,0.5,1.0,0.25
75,6,12,1048,OPT,False,5,0.8333333333333334,438760000.0,1.0,1.0,0.5
76,6,12,1048,OPT,False,5,0.6666666666666666,438780000.0,0.75,0.75,0.5
77,6,12,1048,OPT,False,5,0.4166666666666667,438740000.0,0.75,0.5,0.0
78,6,12,1048,OPT,False,5,0.75,438820000.0,0.75,0.5,1.0
79,6,12,1048,OPT,False,5,0.6666666666666666,438800000.0,0.75,0.75,0.5
80,6,12,1048,OPT,False,5,0.6666666666666666,438860000.0,1.0,0.5,0.5
81,6,12,1048,OPT,False,5,0.5,438820000.0,0.75,0.5,0.25
82,6,12,1048,OPT,False,5,0.5833333333333334,438800000.0,0.75,0.75,0.25
83,6,12,1048,OPT,False,5,0.5833333333333334,438800000.0,0.75,0.5,0.5
84,6,12,1048,OPT,False,5,0.75,438840000.0,1.0,0.75,0.5
85,6,12,1048,OPT,False,5,0.6666666666666666,438840000.0,1.0,0.25,0.75
86,6,12,1048,OPT,False,5,0.5833333333333334,438780000.0,0.5,0.5,0.75
87,6,12,1048,OPT,False,5,0.6666666666666666,438820000.0,0.75,0.5,0.75
88,6,12,1048,OPT,False,5,0.75,438860000.0,0.75,1.0,0.5
89,6,12,1048,OPT,False,5,0.5833333333333334,438920000.0,0.75,0.75,0.25
90,6,12,1048,OPT,False,5,0.6666666666666666,438780000.0,0.75,0.75,0.5
91,6,12,1048,OPT,False,5,0.6666666666666666,438800000.0,0.75,0.25,1.0
92,6,12,1048,OPT,False,5,0.5833333333333334,438780000.0,0.75,0.5,0.5
93,6,12,1048,OPT,False,5,0.5833333333333334,438860000.0,0.5,0.25,1.0
94,6,12,1048,OPT,False,5,0.8333333333333334,438780000.0,1.0,0.75,0.75
95,6,12,1048,OPT,False,5,0.8333333333333334,438840000.0,0.75,0.75,1.0
96,6,12,1048,OPT,False,5,0.5833333333333334,438820000.0,0.5,0.5,0.75
97,6,12,1048,OPT,False,5,0.5833333333333334,438820000.0,0.5,1.0,0.25
98,6,12,1048,OPT,False,5,0.8333333333333334,438820000.0,1.0,1.0,0.5
99,6,12,1048,OPT,False,5,0.6666666666666666,438880000.0,0.75,0.75,0.5
0,6,12,10689,OPT,False,5,0.5833333333333334,439860000.0,0.25,0.5,1.0
1,6,12,10689,OPT,False,5,0.75,439800000.0,0.75,0.75,0.75
2,6,12,10689,OPT,False,5,0.5,439760000.0,0.5,0.75,0.25
3,6,12,10689,OPT,False,5,0.75,439780000.0,0.5,0.75,1.0
4,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,0.5,0.75,0.5
5,6,12,10689,OPT,False,5,0.6666666666666666,439700000.0,0.5,0.75,0.75
6,6,12,10689,OPT,False,5,0.6666666666666666,439820000.0,0.75,1.0,0.25
7,6,12,10689,OPT,False,5,0.75,439800000.0,0.75,0.75,0.75
8,6,12,10689,OPT,False,5,0.8333333333333334,439780000.0,1.0,0.75,0.75
9,6,12,10689,OPT,False,5,0.75,439760000.0,0.75,0.5,1.0
10,6,12,10689,OPT,False,5,0.5833333333333334,439780000.0,1.0,0.5,0.25
11,6,12,10689,OPT,False,5,0.75,439760000.0,0.75,1.0,0.5
12,6,12,10689,OPT,False,5,0.5,439800000.0,0.75,0.25,0.5
13,6,12,10689,OPT,False,5,0.75,439820000.0,0.75,1.0,0.5
14,6,12,10689,OPT,False,5,0.5833333333333334,439900000.0,1.0,0.25,0.5
15,6,12,10689,OPT,False,5,0.4166666666666667,439800000.0,0.25,0.5,0.5
16,6,12,10689,OPT,False,5,0.5833333333333334,439840000.0,0.5,0.75,0.5
17,6,12,10689,OPT,False,5,0.75,439800000.0,1.0,0.75,0.5
18,6,12,10689,OPT,False,5,0.75,439720000.0,0.75,0.5,1.0
19,6,12,10689,OPT,False,5,0.75,439820000.0,0.75,0.75,0.75
20,6,12,10689,OPT,False,5,0.5833333333333334,439860000.0,0.75,0.75,0.25
21,6,12,10689,OPT,False,5,0.8333333333333334,439780000.0,0.75,1.0,0.75
22,6,12,10689,OPT,False,5,0.75,439800000.0,0.5,1.0,0.75
23,6,12,10689,OPT,False,5,0.75,439820000.0,0.75,0.5,1.0
24,6,12,10689,OPT,False,5,0.75,439800000.0,0.25,1.0,1.0
25,6,12,10689,OPT,False,5,0.5833333333333334,439800000.0,0.5,0.75,0.5
26,6,12,10689,OPT,False,5,0.8333333333333334,439720000.0,0.75,0.75,1.0
27,6,12,10689,OPT,False,5,0.75,439740000.0,0.5,0.75,1.0
28,6,12,10689,OPT,False,5,0.5833333333333334,439800000.0,0.75,0.5,0.5
29,6,12,10689,OPT,False,5,0.6666666666666666,439760000.0,0.75,0.75,0.5
30,6,12,10689,OPT,False,5,0.5,439860000.0,1.0,0.0,0.5
31,6,12,10689,OPT,False,5,0.5833333333333334,439820000.0,0.5,0.5,0.75
32,6,12,10689,OPT,False,5,0.4166666666666667,439780000.0,0.5,0.5,0.25
33,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,1.0,0.25,0.5
34,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,0.5,0.5,0.75
35,6,12,10689,OPT,False,5,0.5833333333333334,439740000.0,1.0,0.5,0.25
36,6,12,10689,OPT,False,5,0.6666666666666666,439720000.0,1.0,0.5,0.5
37,6,12,10689,OPT,False,5,0.6666666666666666,439740000.0,0.75,0.25,1.0
38,6,12,10689,OPT,False,5,0.75,439780000.0,0.75,1.0,0.5
39,6,12,10689,OPT,False,5,0.6666666666666666,439820000.0,0.25,0.75,1.0
40,6,12,10689,OPT,False,5,0.6666666666666666,439720000.0,0.5,0.75,0.75
41,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,0.75,0.5,0.5
42,6,12,10689,OPT,False,5,0.5,439720000.0,0.0,0.75,0.75
43,6,12,10689,OPT,False,5,0.5,439740000.0,0.75,0.5,0.25
44,6,12,10689,OPT,False,5,0.8333333333333334,439780000.0,0.75,1.0,0.75
45,6,12,10689,OPT,False,5,0.75,439800000.0,0.75,0.75,0.75
46,6,12,10689,OPT,False,5,0.4166666666666667,439760000.0,0.25,0.25,0.75
47,6,12,10689,OPT,False,5,0.5,439720000.0,0.75,0.5,0.25
48,6,12,10689,OPT,False,5,0.4166666666666667,439800000.0,0.75,0.25,0.25
49,6,12,10689,OPT,False,5,0.5833333333333334,439800000.0,0.0,0.75,1.0
50,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,0.75,0.75,0.25
51,6,12,10689,OPT,False,5,0.5833333333333334,439720000.0,0.5,1.0,0.25
52,6,12,10689,OPT,False,5,0.75,439800000.0,0.5,1.0,0.75
53,6,12,10689,OPT,False,5,0.75,439760000.0,0.75,1.0,0.5
54,6,12,10689,OPT,False,5,0.75,439760000.0,0.75,0.75,0.75
55,6,12,10689,OPT,False,5,0.6666666666666666,439760000.0,1.0,0.5,0.5
56,6,12,10689,OPT,False,5,0.4166666666666667,439800000.0,0.25,0.5,0.5
57,6,12,10689,OPT,False,5,0.5833333333333334,439800000.0,0.75,0.5,0.5
58,6,12,10689,OPT,False,5,0.6666666666666666,439800000.0,0.75,0.5,0.75
59,6,12,10689,OPT,False,5,0.8333333333333334,439740000.0,0.75,1.0,0.75
60,6,12,10689,OPT,False,5,0.3333333333333333,439740000.0,0.5,0.25,0.25
61,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,0.5,0.75,0.5
62,6,12,10689,OPT,False,5,0.5,439860000.0,0.5,0.25,0.75
63,6,12,10689,OPT,False,5,0.4166666666666667,439780000.0,0.25,0.5,0.5
64,6,12,10689,OPT,False,5,0.4166666666666667,439820000.0,0.5,0.75,0.0
65,6,12,10689,OPT,False,5,0.5,439840000.0,0.5,0.5,0.5
66,6,12,10689,OPT,False,5,0.6666666666666666,439760000.0,0.75,0.75,0.5
67,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,1.0,0.5,0.25
68,6,12,10689,OPT,False,5,0.5833333333333334,439820000.0,0.25,0.75,0.75
69,6,12,10689,OPT,False,5,0.75,439780000.0,0.75,0.75,0.75
70,6,12,10689,OPT,False,5,0.75,439780000.0,1.0,0.75,0.5
71,6,12,10689,OPT,False,5,0.5,439840000.0,0.25,0.5,0.75
72,6,12,10689,OPT,False,5,0.3333333333333333,439760000.0,0.0,0.25,0.75
73,6,12,10689,OPT,False,5,0.6666666666666666,439760000.0,1.0,0.5,0.5
74,6,12,10689,OPT,False,5,0.6666666666666666,439820000.0,1.0,0.75,0.25
75,6,12,10689,OPT,False,5,0.5,439780000.0,0.5,0.75,0.25
76,6,12,10689,OPT,False,5,0.4166666666666667,439820000.0,0.5,0.75,0.0
77,6,12,10689,OPT,False,5,0.6666666666666666,439820000.0,0.75,0.5,0.75
78,6,12,10689,OPT,False,5,0.75,439760000.0,0.5,0.75,1.0
79,6,12,10689,OPT,False,5,0.5833333333333334,439780000.0,0.5,1.0,0.25
80,6,12,10689,OPT,False,5,0.75,439780000.0,0.5,0.75,1.0
81,6,12,10689,OPT,False,5,0.5,439780000.0,0.25,0.75,0.5
82,6,12,10689,OPT,False,5,0.75,439820000.0,0.75,0.75,0.75
83,6,12,10689,OPT,False,5,0.75,439860000.0,0.75,0.5,1.0
84,6,12,10689,OPT,False,5,0.5833333333333334,439800000.0,0.5,1.0,0.25
85,6,12,10689,OPT,False,5,0.6666666666666666,439800000.0,0.25,0.75,1.0
86,6,12,10689,OPT,False,5,0.5,439720000.0,0.75,0.25,0.5
87,6,12,10689,OPT,False,5,0.5,439740000.0,0.75,0.5,0.25
88,6,12,10689,OPT,False,5,1.0,439780000.0,1.0,1.0,1.0
89,6,12,10689,OPT,False,5,0.75,439800000.0,0.5,0.75,1.0
90,6,12,10689,OPT,False,5,0.6666666666666666,439760000.0,1.0,0.5,0.5
91,6,12,10689,OPT,False,5,0.5833333333333334,439800000.0,0.5,1.0,0.25
92,6,12,10689,OPT,False,5,0.75,439760000.0,0.75,0.75,0.75
93,6,12,10689,OPT,False,5,0.6666666666666666,439740000.0,0.75,1.0,0.25
94,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,0.75,0.75,0.25
95,6,12,10689,OPT,False,5,0.5833333333333334,439760000.0,0.5,1.0,0.25
96,6,12,10689,OPT,False,5,0.75,439740000.0,0.5,0.75,1.0
97,6,12,10689,OPT,False,5,0.75,439800000.0,0.5,1.0,0.75
98,6,12,10689,OPT,False,5,0.5,439740000.0,0.75,0.25,0.5
99,6,12,10689,OPT,False,5,0.6666666666666666,439820000.0,1.0,0.5,0.5
0,6,12,10769,OPT,False,5,0.5833333333333334,438060000.0,0.5,0.75,0.5
1,6,12,10769,OPT,False,5,0.6666666666666666,438100000.0,0.75,0.5,0.75
2,6,12,10769,OPT,False,5,0.75,438160000.0,0.75,0.75,0.75
3,6,12,10769,OPT,False,5,0.4166666666666667,438120000.0,1.0,0.25,0.0
4,6,12,10769,OPT,False,5,0.6666666666666666,438100000.0,1.0,0.5,0.5
5,6,12,10769,OPT,False,5,0.5,438100000.0,0.5,0.5,0.5
6,6,12,10769,OPT,False,5,0.5833333333333334,438140000.0,0.75,0.5,0.5
7,6,12,10769,OPT,False,5,0.5,438160000.0,0.75,0.5,0.25
8,6,12,10769,OPT,False,5,0.6666666666666666,438100000.0,0.75,1.0,0.25
9,6,12,10769,OPT,False,5,0.4166666666666667,438120000.0,0.75,0.5,0.0
10,6,12,10769,OPT,False,5,0.75,438120000.0,0.75,1.0,0.5
11,6,12,10769,OPT,False,5,0.8333333333333334,438080000.0,0.75,1.0,0.75
12,6,12,10769,OPT,False,5,0.75,438120000.0,1.0,0.75,0.5
13,6,12,10769,OPT,False,5,0.75,438140000.0,0.5,0.75,1.0
14,6,12,10769,OPT,False,5,0.4166666666666667,438120000.0,0.75,0.0,0.5
15,6,12,10769,OPT,False,5,0.75,438180000.0,0.5,0.75,1.0
16,6,12,10769,OPT,False,5,0.5833333333333334,438120000.0,0.25,0.75,0.75
17,6,12,10769,OPT,False,5,0.75,438280000.0,0.75,0.75,0.75
18,6,12,10769,OPT,False,5,0.4166666666666667,438140000.0,0.25,0.5,0.5
19,6,12,10769,OPT,False,5,0.5833333333333334,438080000.0,0.5,0.5,0.75
20,6,12,10769,OPT,False,5,0.5833333333333334,438160000.0,0.75,0.5,0.5
21,6,12,10769,OPT,False,5,0.6666666666666666,438080000.0,0.75,0.75,0.5
22,6,12,10769,OPT,False,5,0.5,438200000.0,0.25,0.5,0.75
23,6,12,10769,OPT,False,5,0.75,438080000.0,0.75,1.0,0.5
24,6,12,10769,OPT,False,5,0.8333333333333334,438140000.0,0.75,1.0,0.75
25,6,12,10769,OPT,False,5,0.75,438180000.0,0.75,0.75,0.75
26,6,12,10769,OPT,False,5,0.6666666666666666,438120000.0,0.5,0.5,1.0
