qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
0,4,12,1066,OPT,False,5,0.75,386220000.0,0.6666666666666666,0.8333333333333334
1,4,12,1066,OPT,False,5,0.5,386220000.0,0.5,0.5
2,4,12,1066,OPT,False,5,0.5,386220000.0,0.6666666666666666,0.3333333333333333
3,4,12,1066,OPT,False,5,0.5,386220000.0,0.5,0.5
4,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.8333333333333334,0.5
5,4,12,1066,OPT,False,5,0.75,386220000.0,0.6666666666666666,0.8333333333333334
6,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.6666666666666666,0.5
7,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.8333333333333334,0.5
8,4,12,1066,OPT,False,5,1.0,386220000.0,1.0,1.0
9,4,12,1066,OPT,False,5,0.5,386220000.0,0.3333333333333333,0.6666666666666666
10,4,12,1066,OPT,False,5,0.75,386220000.0,1.0,0.5
11,4,12,1066,OPT,False,5,0.8333333333333334,386220000.0,1.0,0.6666666666666666
12,4,12,1066,OPT,False,5,0.3333333333333333,386220000.0,0.5,0.1666666666666666
13,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.8333333333333334,0.3333333333333333
14,4,12,1066,OPT,False,5,0.3333333333333333,386220000.0,0.5,0.1666666666666666
15,4,12,1066,OPT,False,5,0.5,386220000.0,0.6666666666666666,0.3333333333333333
16,4,12,1066,OPT,False,5,0.4166666666666667,386220000.0,0.6666666666666666,0.1666666666666666
17,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.8333333333333334,0.5
18,4,12,1066,OPT,False,5,0.75,386220000.0,0.6666666666666666,0.8333333333333334
19,4,12,1066,OPT,False,5,0.8333333333333334,386220000.0,0.8333333333333334,0.8333333333333334
20,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.6666666666666666,0.5
21,4,12,1066,OPT,False,5,0.75,386220000.0,0.5,1.0
22,4,12,1066,OPT,False,5,0.8333333333333334,386220000.0,0.6666666666666666,1.0
23,4,12,1066,OPT,False,5,0.75,386220000.0,0.5,1.0
24,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.6666666666666666,0.5
25,4,12,1066,OPT,False,5,0.5,386220000.0,0.3333333333333333,0.6666666666666666
26,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.6666666666666666,0.6666666666666666
27,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.5,0.6666666666666666
28,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.6666666666666666,0.5
29,4,12,1066,OPT,False,5,0.5,386220000.0,0.1666666666666666,0.8333333333333334
30,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.6666666666666666,0.6666666666666666
31,4,12,1066,OPT,False,5,0.75,386220000.0,1.0,0.5
32,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.5,0.8333333333333334
33,4,12,1066,OPT,False,5,0.8333333333333334,386220000.0,1.0,0.6666666666666666
34,4,12,1066,OPT,False,5,0.5,386220000.0,0.6666666666666666,0.3333333333333333
35,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.6666666666666666,0.5
36,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.8333333333333334,0.3333333333333333
37,4,12,1066,OPT,False,5,0.8333333333333334,386220000.0,1.0,0.6666666666666666
38,4,12,1066,OPT,False,5,0.75,386220000.0,0.8333333333333334,0.6666666666666666
39,4,12,1066,OPT,False,5,0.75,386220000.0,0.6666666666666666,0.8333333333333334
40,4,12,1066,OPT,False,5,0.5,386220000.0,0.3333333333333333,0.6666666666666666
41,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,1.0,0.3333333333333333
42,4,12,1066,OPT,False,5,0.5,386220000.0,0.6666666666666666,0.3333333333333333
43,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.8333333333333334,0.3333333333333333
44,4,12,1066,OPT,False,5,0.75,386220000.0,0.8333333333333334,0.6666666666666666
45,4,12,1066,OPT,False,5,0.75,386220000.0,0.8333333333333334,0.6666666666666666
46,4,12,1066,OPT,False,5,0.4166666666666667,386220000.0,0.5,0.3333333333333333
47,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.6666666666666666,0.6666666666666666
48,4,12,1066,OPT,False,5,0.5,386220000.0,0.5,0.5
49,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,1.0,0.3333333333333333
50,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.6666666666666666,0.5
51,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.5,0.6666666666666666
52,4,12,1066,OPT,False,5,0.3333333333333333,386220000.0,0.3333333333333333,0.3333333333333333
53,4,12,1066,OPT,False,5,0.5833333333333334,386220000.0,0.5,0.6666666666666666
54,4,12,1066,OPT,False,5,0.5,386220000.0,0.3333333333333333,0.6666666666666666
55,4,12,1066,OPT,False,5,0.75,386220000.0,1.0,0.5
56,4,12,1066,OPT,False,5,0.4166666666666667,386220000.0,0.5,0.3333333333333333
57,4,12,1066,OPT,False,5,0.8333333333333334,386220000.0,1.0,0.6666666666666666
58,4,12,1066,OPT,False,5,0.5,386220000.0,0.5,0.5
59,4,12,1066,OPT,False,5,0.8333333333333334,386220000.0,0.8333333333333334,0.8333333333333334
60,4,12,1066,OPT,False,5,0.75,386220000.0,0.6666666666666666,0.8333333333333334
61,4,12,1066,OPT,False,5,0.6666666666666666,386220000.0,0.8333333333333334,0.5
62,4,12,1066,OPT,False,5,0.5,386220000.0,0.5,0.5
63,4,12,1066,OPT,False,5,0.5,386220000.0,0.3333333333333333,0.6666666666666666
64,4,12,1066,OPT,False,5,0.3333333333333333,386220000.0,0.1666666666666666,0.5
