qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
17,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
18,4,12,1066,HEU,False,5,0.5,4551300000.0,0.3333333333333333,0.6666666666666666
19,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
20,4,12,1066,HEU,False,5,0.8333333333333334,4551300000.0,1.0,0.6666666666666666
21,4,12,1066,HEU,False,5,0.5,4551300000.0,0.6666666666666666,0.3333333333333333
22,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.8333333333333334,0.3333333333333333
23,4,12,1066,HEU,False,5,0.5,4551300000.0,0.3333333333333333,0.6666666666666666
24,4,12,1066,HEU,False,5,0.9166666666666666,4551300000.0,0.8333333333333334,1.0
25,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
26,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
27,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.1666666666666666,0.6666666666666666
28,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
29,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
30,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.6666666666666666,0.5
31,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,1.0,0.3333333333333333
32,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
33,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
34,4,12,1066,HEU,False,5,0.5,4551300000.0,0.3333333333333333,0.6666666666666666
35,4,12,1066,HEU,False,5,0.8333333333333334,4551300000.0,1.0,0.6666666666666666
36,4,12,1066,HEU,False,5,0.5,4551300000.0,0.8333333333333334,0.1666666666666666
37,4,12,1066,HEU,False,5,0.8333333333333334,4551300000.0,0.8333333333333334,0.8333333333333334
38,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.6666666666666666,0.1666666666666666
