qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
0,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.0,0.6666666666666666
1,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
2,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
3,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
4,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
5,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.3333333333333333,1.0
6,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
7,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
8,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
9,3,6,101,HEU,False,3,0.5,1132820000.0,0.0,1.0
10,3,6,101,HEU,False,3,1.0,1132820000.0,1.0,1.0
11,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
12,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
13,3,6,101,HEU,False,3,0.5,1132820000.0,0.0,1.0
14,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.3333333333333333,0.3333333333333333
15,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
16,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
17,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
18,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,1.0,0.3333333333333333
19,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.6666666666666666,0.0
20,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
21,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
22,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
23,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
24,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.6666666666666666,0.0
25,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.3333333333333333,0.3333333333333333
26,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
27,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
28,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
29,3,6,101,HEU,False,3,0.5,1132820000.0,0.0,1.0
30,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
31,3,6,101,HEU,False,3,0.1666666666666666,1132820000.0,0.3333333333333333,0.0
32,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
33,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
34,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
35,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.3333333333333333,0.3333333333333333
36,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
37,3,6,101,HEU,False,3,1.0,1132820000.0,1.0,1.0
38,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
39,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,1.0,0.3333333333333333
40,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
41,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
42,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
43,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
44,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
45,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
46,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,1.0,0.3333333333333333
47,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
48,3,6,101,HEU,False,3,0.1666666666666666,1132820000.0,0.0,0.3333333333333333
49,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
50,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
51,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
52,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
53,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.6666666666666666,0.0
54,3,6,101,HEU,False,3,0.5,1132820000.0,1.0,0.0
55,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
56,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
57,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
58,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
59,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
60,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
61,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.3333333333333333,1.0
62,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
63,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
64,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
65,3,6,101,HEU,False,3,1.0,1132820000.0,1.0,1.0
66,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
67,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.0,0.6666666666666666
68,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
69,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
70,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
71,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
72,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.3333333333333333,1.0
73,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
74,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.3333333333333333,0.3333333333333333
75,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
76,3,6,101,HEU,False,3,0.5,1132820000.0,0.0,1.0
77,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
78,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,1.0,0.3333333333333333
79,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.0,0.6666666666666666
80,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
81,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,1.0,0.3333333333333333
82,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.3333333333333333,1.0
83,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
84,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
85,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,0.6666666666666666,0.6666666666666666
86,3,6,101,HEU,False,3,0.5,1132820000.0,0.3333333333333333,0.6666666666666666
87,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
88,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.3333333333333333,0.3333333333333333
89,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
90,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,0.6666666666666666,1.0
91,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.6666666666666666,0.0
92,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
93,3,6,101,HEU,False,3,0.8333333333333334,1132820000.0,1.0,0.6666666666666666
94,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
95,3,6,101,HEU,False,3,0.5,1132820000.0,0.6666666666666666,0.3333333333333333
96,3,6,101,HEU,False,3,0.6666666666666666,1132820000.0,1.0,0.3333333333333333
97,3,6,101,HEU,False,3,1.0,1132820000.0,1.0,1.0
98,3,6,101,HEU,False,3,0.3333333333333333,1132820000.0,0.3333333333333333,0.3333333333333333
