qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc
81,0,12,3312,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
82,0,12,3312,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
83,0,12,3312,HEU,False,5,0.8333333333333334,3552820000.0,0.8333333333333334
84,0,12,3312,HEU,False,5,0.5,3552820000.0,0.5
85,0,12,3312,HEU,False,5,0.8333333333333334,3552820000.0,0.8333333333333334
86,0,12,3312,HEU,False,5,0.9166666666666666,3552820000.0,0.9166666666666666
87,0,12,3312,HEU,False,5,0.5,3552820000.0,0.5
88,0,12,3312,HEU,False,5,0.5,3552820000.0,0.5
89,0,12,3312,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
90,0,12,3312,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
91,0,12,3312,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
92,0,12,3312,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
93,0,12,3312,HEU,False,5,0.4166666666666667,3552820000.0,0.4166666666666667
94,0,12,3312,HEU,False,5,0.8333333333333334,3552820000.0,0.8333333333333334
95,0,12,3312,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
96,0,12,3312,HEU,False,5,0.5,3552820000.0,0.5
97,0,12,3312,HEU,False,5,0.75,3552820000.0,0.75
98,0,12,3312,HEU,False,5,0.75,3552820000.0,0.75
99,0,12,3312,HEU,False,5,0.75,3552820000.0,0.75
0,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
1,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
2,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
3,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
4,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
5,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
6,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
7,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
8,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
9,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
10,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
11,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
12,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
13,0,12,3320,HEU,False,5,0.3333333333333333,3632820000.0,0.3333333333333333
14,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
15,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
16,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
17,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
18,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
19,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
20,0,12,3320,HEU,False,5,0.4166666666666667,3632820000.0,0.4166666666666667
21,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
22,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
23,0,12,3320,HEU,False,5,0.4166666666666667,3632820000.0,0.4166666666666667
24,0,12,3320,HEU,False,5,0.4166666666666667,3632820000.0,0.4166666666666667
25,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
26,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
27,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
28,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
29,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
30,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
31,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
32,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
33,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
34,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
35,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
36,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
37,0,12,3320,HEU,False,5,0.4166666666666667,3632820000.0,0.4166666666666667
38,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
39,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
40,0,12,3320,HEU,False,5,0.1666666666666666,3632820000.0,0.1666666666666666
41,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
42,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
43,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
44,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
45,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
46,0,12,3320,HEU,False,5,0.9166666666666666,3632820000.0,0.9166666666666666
47,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
48,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
49,0,12,3320,HEU,False,5,0.4166666666666667,3632820000.0,0.4166666666666667
50,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
51,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
52,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
53,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
54,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
55,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
56,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
57,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
58,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
59,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
60,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
61,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
62,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
63,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
64,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
65,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
66,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
