qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
71,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
72,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
73,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
74,1,12,10007,OPT,False,5,0.5,3822610000.0,0.5
75,1,12,10007,OPT,False,5,0.75,3822570000.0,0.75
76,1,12,10007,OPT,False,5,0.75,3822610000.0,0.75
77,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
78,1,12,10007,OPT,False,5,0.9166666666666666,3822610000.0,0.9166666666666666
79,1,12,10007,OPT,False,5,0.75,3822610000.0,0.75
80,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
81,1,12,10007,OPT,False,5,0.8333333333333334,3822610000.0,0.8333333333333334
82,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
83,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
84,1,12,10007,OPT,False,5,0.6666666666666666,3822610000.0,0.6666666666666666
85,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
86,1,12,10007,OPT,False,5,0.5833333333333334,3822610000.0,0.5833333333333334
87,1,12,10007,OPT,False,5,0.75,3822570000.0,0.75
88,1,12,10007,OPT,False,5,0.8333333333333334,3822610000.0,0.8333333333333334
89,1,12,10007,OPT,False,5,0.5833333333333334,3822610000.0,0.5833333333333334
90,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
91,1,12,10007,OPT,False,5,0.25,3822590000.0,0.25
92,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
93,1,12,10007,OPT,False,5,0.4166666666666667,3822590000.0,0.4166666666666667
94,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
95,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
96,1,12,10007,OPT,False,5,0.4166666666666667,3822590000.0,0.4166666666666667
97,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
98,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
99,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
100,1,12,10007,OPT,False,5,0.4166666666666667,3822570000.0,0.4166666666666667
101,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
102,1,12,10007,OPT,False,5,0.75,3822570000.0,0.75
103,1,12,10007,OPT,False,5,0.75,3822610000.0,0.75
104,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
105,1,12,10007,OPT,False,5,0.75,3822610000.0,0.75
106,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
107,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
108,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
109,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
110,1,12,10007,OPT,False,5,0.5833333333333334,3822610000.0,0.5833333333333334
111,1,12,10007,OPT,False,5,0.75,3822570000.0,0.75
