qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
33,6,12,None,NAIVE,False,1,0.8333333333333334,884500000.0,1.0,0.75,0.75
34,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,0.5,1.0
35,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,1.0,0.25
36,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.5,0.5,0.25
37,6,12,None,NAIVE,False,1,0.75,884500000.0,0.5,0.75,1.0
38,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,1.0,0.5
39,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.75,0.25
40,6,12,None,NAIVE,False,1,0.8333333333333334,884500000.0,1.0,0.75,0.75
41,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,1.0,0.25,0.5
42,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
43,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.25,0.75,0.75
44,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.25,0.5,0.5
45,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
46,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.25,0.5,0.5
47,6,12,None,NAIVE,False,1,0.5,884500000.0,0.75,0.5,0.25
48,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,1.0,0.25
49,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
50,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.5,0.5
51,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.5,0.75
52,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
53,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.5,0.75
54,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,1.0,0.25
55,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.0,1.0,0.75
56,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.5,0.5
57,6,12,None,NAIVE,False,1,0.75,884500000.0,0.5,1.0,0.75
58,6,12,None,NAIVE,False,1,0.8333333333333334,884500000.0,0.5,1.0,1.0
59,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.5,0.25,0.25
60,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.25,0.75,1.0
61,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.75,0.25
62,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,1.0,0.5,0.25
63,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.75,0.75
64,6,12,None,NAIVE,False,1,0.5,884500000.0,0.75,0.5,0.25
65,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.75,0.75
66,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
67,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
