dataset_id,n_sessions,ns_id,length_factor,schedule_type,role,bqc_sessions,pingpong_sessions,qkd_sessions,solve_time,makespan,PUF_both,PUF_CPU,PUF_QPU
0,6,382,3,OPT,alice,6,0,0,1.0535001754760742,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,382,3,OPT,bob,6,0,0,1.1558668613433838,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,384,3,OPT,alice,6,0,0,1.063056707382202,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,384,3,OPT,bob,6,0,0,1.1479198932647705,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,404,3,OPT,alice,6,0,0,1.0658056735992432,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,404,3,OPT,bob,6,0,0,1.1421568393707275,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,436,3,OPT,alice,6,0,0,1.0583648681640625,972000000,0.3246913580246913,0.0703703703703703,0.254320987654321
0,6,436,3,OPT,bob,6,0,0,1.1312580108642578,982300000,0.3915300824595337,0.1246055176626285,0.2669245647969052
0,6,439,3,OPT,alice,6,0,0,1.0603768825531006,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,439,3,OPT,bob,6,0,0,1.139693260192871,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,442,3,OPT,alice,6,0,0,1.0730211734771729,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,442,3,OPT,bob,6,0,0,1.1412901878356934,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,445,3,OPT,alice,6,0,0,1.0833964347839355,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,445,3,OPT,bob,6,0,0,1.1388201713562012,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,454,3,OPT,alice,6,0,0,1.084014892578125,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,454,3,OPT,bob,6,0,0,1.1409881114959717,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,472,3,OPT,alice,6,0,0,1.0898470878601074,932000000,0.3386266094420601,0.0733905579399141,0.2652360515021459
0,6,472,3,OPT,bob,6,0,0,1.1541199684143066,942300000,0.4081502706144539,0.1298949379178605,0.2782553326965934
0,6,490,3,OPT,alice,6,0,0,1.0922114849090576,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,490,3,OPT,bob,6,0,0,1.1493780612945557,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,494,3,OPT,alice,6,0,0,1.0550122261047363,932000000,0.3386266094420601,0.0733905579399141,0.2652360515021459
0,6,494,3,OPT,bob,6,0,0,1.1535890102386477,942300000,0.4081502706144539,0.1298949379178605,0.2782553326965934
0,6,503,3,OPT,alice,6,0,0,1.0501580238342283,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,503,3,OPT,bob,6,0,0,1.144676685333252,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,510,3,OPT,alice,6,0,0,1.093055248260498,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,510,3,OPT,bob,6,0,0,1.1538784503936768,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,533,3,OPT,alice,6,0,0,1.0652775764465332,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,533,3,OPT,bob,6,0,0,1.1567330360412598,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,540,3,OPT,alice,6,0,0,1.0683879852294922,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,540,3,OPT,bob,6,0,0,1.1622109413146973,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,557,3,OPT,alice,6,0,0,1.0530753135681152,992000000,0.3181451612903225,0.0689516129032258,0.2491935483870967
0,6,557,3,OPT,bob,6,0,0,1.1486973762512207,1002300000,0.3837174498653098,0.1221191260101765,0.2615983238551332
0,6,593,3,OPT,alice,6,0,0,1.0899500846862793,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,593,3,OPT,bob,6,0,0,1.1512818336486816,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,603,3,OPT,alice,6,0,0,1.0980587005615234,992000000,0.3181451612903225,0.0689516129032258,0.2491935483870967
0,6,603,3,OPT,bob,6,0,0,1.1462500095367432,1002300000,0.3837174498653098,0.1221191260101765,0.2615983238551332
0,6,630,3,OPT,alice,6,0,0,1.0704519748687744,892000000,0.3538116591928251,0.0766816143497757,0.2771300448430493
0,6,630,3,OPT,bob,6,0,0,1.1460649967193604,902300000,0.4262440430012191,0.1356533303779231,0.290590712623296
0,6,645,3,OPT,alice,6,0,0,1.0628795623779297,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,645,3,OPT,bob,6,0,0,1.1538259983062744,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,655,3,OPT,alice,6,0,0,1.066934585571289,912000000,0.3460526315789474,0.075,0.2710526315789474
0,6,655,3,OPT,bob,6,0,0,1.1551203727722168,922300000,0.4170009758213163,0.1327116990133362,0.28428927680798
0,6,688,3,OPT,alice,6,0,0,1.06221604347229,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,688,3,OPT,bob,6,0,0,1.1424717903137207,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,711,3,OPT,alice,6,0,0,1.083921194076538,1012000000,0.3118577075098814,0.0675889328063241,0.2442687747035573
0,6,711,3,OPT,bob,6,0,0,1.1748669147491455,1022300000,0.3762105057223907,0.1197300205419152,0.2564804851804754
0,6,722,3,OPT,alice,6,0,0,1.0680692195892334,932000000,0.3386266094420601,0.0733905579399141,0.2652360515021459
0,6,722,3,OPT,bob,6,0,0,1.1460888385772705,942300000,0.4081502706144539,0.1298949379178605,0.2782553326965934
0,6,742,3,OPT,alice,6,0,0,1.0690803527832031,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,742,3,OPT,bob,6,0,0,1.1575007438659668,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,764,3,OPT,alice,6,0,0,1.0656814575195312,1012000000,0.3118577075098814,0.0675889328063241,0.2442687747035573
0,6,764,3,OPT,bob,6,0,0,1.1485655307769775,1022300000,0.3762105057223907,0.1197300205419152,0.2564804851804754
0,6,787,3,OPT,alice,6,0,0,1.0543105602264404,1012000000,0.3118577075098814,0.0675889328063241,0.2442687747035573
0,6,787,3,OPT,bob,6,0,0,1.1528611183166504,1022300000,0.3762105057223907,0.1197300205419152,0.2564804851804754
0,6,790,3,OPT,alice,6,0,0,1.0784931182861328,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,790,3,OPT,bob,6,0,0,1.1506710052490234,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,818,3,OPT,alice,6,0,0,1.0762064456939695,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,818,3,OPT,bob,6,0,0,1.1570439338684082,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,823,3,OPT,alice,6,0,0,1.076554775238037,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,823,3,OPT,bob,6,0,0,1.149580478668213,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,827,3,OPT,alice,6,0,0,1.052997589111328,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,827,3,OPT,bob,6,0,0,1.1739654541015625,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,829,3,OPT,alice,6,0,0,1.0943975448608398,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,829,3,OPT,bob,6,0,0,1.1673316955566406,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,861,3,OPT,alice,6,0,0,1.0834629535675049,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,861,3,OPT,bob,6,0,0,1.173678636550903,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,889,3,OPT,alice,6,0,0,1.066633224487305,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,889,3,OPT,bob,6,0,0,1.1667380332946775,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,906,3,OPT,alice,6,0,0,1.0828979015350342,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,906,3,OPT,bob,6,0,0,1.1622626781463623,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,955,3,OPT,alice,6,0,0,1.0920891761779783,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,955,3,OPT,bob,6,0,0,1.158642053604126,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,961,3,OPT,alice,6,0,0,1.055036544799805,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,961,3,OPT,bob,6,0,0,1.1488909721374512,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,971,3,OPT,alice,6,0,0,1.0504388809204102,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,971,3,OPT,bob,6,0,0,1.1632318496704102,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,984,3,OPT,alice,6,0,0,1.1040420532226562,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,984,3,OPT,bob,6,0,0,1.1949090957641602,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1038,3,OPT,alice,6,0,0,1.1109323501586914,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,1038,3,OPT,bob,6,0,0,1.1547439098358154,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,1042,3,OPT,alice,6,0,0,1.1100091934204102,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1042,3,OPT,bob,6,0,0,1.2421863079071045,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1062,3,OPT,alice,6,0,0,1.0728874206542969,1012000000,0.3118577075098814,0.0675889328063241,0.2442687747035573
0,6,1062,3,OPT,bob,6,0,0,1.1490097045898438,1022300000,0.3762105057223907,0.1197300205419152,0.2564804851804754
0,6,1063,3,OPT,alice,6,0,0,1.1373484134674072,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1063,3,OPT,bob,6,0,0,1.1664111614227295,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1071,3,OPT,alice,6,0,0,1.1169888973236084,932000000,0.3386266094420601,0.0733905579399141,0.2652360515021459
0,6,1071,3,OPT,bob,6,0,0,1.1380527019500732,942300000,0.4081502706144539,0.1298949379178605,0.2782553326965934
0,6,1134,3,OPT,alice,6,0,0,1.0931153297424316,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1134,3,OPT,bob,6,0,0,1.1717708110809326,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1141,3,OPT,alice,6,0,0,1.072324275970459,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1141,3,OPT,bob,6,0,0,1.157548904418945,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1161,3,OPT,alice,6,0,0,1.07492995262146,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1161,3,OPT,bob,6,0,0,1.175614356994629,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1166,3,OPT,alice,6,0,0,1.084789514541626,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,1166,3,OPT,bob,6,0,0,1.1598389148712158,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,1186,3,OPT,alice,6,0,0,1.0728628635406494,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1186,3,OPT,bob,6,0,0,1.1580255031585691,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1187,3,OPT,alice,6,0,0,1.0809452533721924,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,1187,3,OPT,bob,6,0,0,1.1705892086029053,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,1213,3,OPT,alice,6,0,0,1.0671625137329102,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1213,3,OPT,bob,6,0,0,1.1606338024139404,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1216,3,OPT,alice,6,0,0,1.0735626220703125,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1216,3,OPT,bob,6,0,0,1.1500446796417236,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1224,3,OPT,alice,6,0,0,1.0725972652435305,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,1224,3,OPT,bob,6,0,0,1.163766384124756,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,1236,3,OPT,alice,6,0,0,1.0712332725524902,972000000,0.3246913580246913,0.0703703703703703,0.254320987654321
0,6,1236,3,OPT,bob,6,0,0,1.156352996826172,982300000,0.3915300824595337,0.1246055176626285,0.2669245647969052
0,6,1252,3,OPT,alice,6,0,0,1.073383092880249,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1252,3,OPT,bob,6,0,0,1.1463665962219238,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1313,3,OPT,alice,6,0,0,1.0690512657165527,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,1313,3,OPT,bob,6,0,0,1.1592700481414795,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,1373,3,OPT,alice,6,0,0,1.071352243423462,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1373,3,OPT,bob,6,0,0,1.1684794425964355,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1377,3,OPT,alice,6,0,0,1.0823874473571775,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1377,3,OPT,bob,6,0,0,1.1693878173828125,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1379,3,OPT,alice,6,0,0,1.0630857944488523,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1379,3,OPT,bob,6,0,0,1.1576595306396484,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1387,3,OPT,alice,6,0,0,1.1023316383361816,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1387,3,OPT,bob,6,0,0,1.1701948642730713,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1417,3,OPT,alice,6,0,0,1.0690500736236572,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1417,3,OPT,bob,6,0,0,1.1546430587768557,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1431,3,OPT,alice,6,0,0,1.0868139266967771,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1431,3,OPT,bob,6,0,0,1.1436586380004885,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1444,3,OPT,alice,6,0,0,1.0726706981658936,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1444,3,OPT,bob,6,0,0,1.1474075317382812,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1467,3,OPT,alice,6,0,0,1.072091579437256,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1467,3,OPT,bob,6,0,0,1.163346290588379,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1499,3,OPT,alice,6,0,0,1.0772366523742676,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1499,3,OPT,bob,6,0,0,1.1646978855133057,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1526,3,OPT,alice,6,0,0,1.054760456085205,972000000,0.3246913580246913,0.0703703703703703,0.254320987654321
0,6,1526,3,OPT,bob,6,0,0,1.135822057723999,982300000,0.3915300824595337,0.1246055176626285,0.2669245647969052
0,6,1611,3,OPT,alice,6,0,0,1.102022647857666,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1611,3,OPT,bob,6,0,0,1.1485555171966553,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1623,3,OPT,alice,6,0,0,1.053964376449585,912000000,0.3460526315789474,0.075,0.2710526315789474
0,6,1623,3,OPT,bob,6,0,0,1.168360948562622,922300000,0.4170009758213163,0.1327116990133362,0.28428927680798
0,6,1633,3,OPT,alice,6,0,0,1.084667682647705,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1633,3,OPT,bob,6,0,0,1.1729414463043213,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1653,3,OPT,alice,6,0,0,1.0842130184173584,1032000000,0.3058139534883721,0.0662790697674418,0.2395348837209302
0,6,1653,3,OPT,bob,6,0,0,1.161918878555298,1042300000,0.3689916530749304,0.117432600978605,0.2515590520963254
0,6,1655,3,OPT,alice,6,0,0,1.0640835762023926,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1655,3,OPT,bob,6,0,0,1.169166088104248,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1660,3,OPT,alice,6,0,0,1.060234546661377,972000000,0.3246913580246913,0.0703703703703703,0.254320987654321
0,6,1660,3,OPT,bob,6,0,0,1.1799254417419434,982300000,0.3915300824595337,0.1246055176626285,0.2669245647969052
0,6,1687,3,OPT,alice,6,0,0,1.1038520336151123,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1687,3,OPT,bob,6,0,0,1.1685588359832764,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1689,3,OPT,alice,6,0,0,1.0803732872009275,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1689,3,OPT,bob,6,0,0,1.169205665588379,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1699,3,OPT,alice,6,0,0,1.0618834495544434,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,1699,3,OPT,bob,6,0,0,1.1402180194854736,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,1709,3,OPT,alice,6,0,0,1.0798497200012207,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1709,3,OPT,bob,6,0,0,1.151975154876709,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1727,3,OPT,alice,6,0,0,1.098247766494751,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1727,3,OPT,bob,6,0,0,1.1849918365478516,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1737,3,OPT,alice,6,0,0,1.0621657371520996,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1737,3,OPT,bob,6,0,0,1.1711678504943848,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
1,6,353,3,OPT,alice,0,6,0,1.1651496887207031,1041600000,0.3652073732718894,0.1175115207373272,0.2476958525345622
1,6,353,3,OPT,bob,0,6,0,1.0945186614990234,1021500000,0.3776798825256975,0.1192364170337738,0.2584434654919236
1,6,445,3,OPT,alice,0,6,0,1.1564655303955078,1141600000,0.3332165381920112,0.107217939733707,0.2259985984583041
1,6,445,3,OPT,bob,0,6,0,1.133039474487305,1121500000,0.3440035666518056,0.1086045474810521,0.2353990191707534
1,6,722,3,OPT,alice,0,6,0,1.1597261428833008,961600000,0.3955906821963394,0.127287853577371,0.2683028286189683
1,6,722,3,OPT,bob,0,6,0,1.0944843292236328,941500000,0.4097716409984068,0.1293680297397769,0.2804036112586298
1,6,1926,3,OPT,alice,0,6,0,1.1632845401763916,1141600000,0.3332165381920112,0.107217939733707,0.2259985984583041
1,6,1926,3,OPT,bob,0,6,0,1.1411609649658203,1121500000,0.3440035666518056,0.1086045474810521,0.2353990191707534
1,6,2187,3,OPT,alice,0,6,0,1.145745038986206,1161600000,0.3274793388429752,0.1053719008264462,0.2221074380165289
1,6,2187,3,OPT,bob,0,6,0,1.1168620586395264,1141500000,0.3379763469119579,0.1067017082785808,0.2312746386333771
1,6,2410,3,OPT,alice,0,6,0,1.1796042919158936,1161600000,0.3274793388429752,0.1053719008264462,0.2221074380165289
1,6,2410,3,OPT,bob,0,6,0,1.1157667636871338,1141500000,0.3379763469119579,0.1067017082785808,0.2312746386333771
1,6,2850,3,OPT,alice,0,6,0,1.1698112487792969,1141600000,0.3332165381920112,0.107217939733707,0.2259985984583041
1,6,2850,3,OPT,bob,0,6,0,1.1457157135009766,1121500000,0.3440035666518056,0.1086045474810521,0.2353990191707534
1,6,2889,3,OPT,alice,0,6,0,1.1748032569885254,1161600000,0.3274793388429752,0.1053719008264462,0.2221074380165289
1,6,2889,3,OPT,bob,0,6,0,1.1438319683074951,1141500000,0.3379763469119579,0.1067017082785808,0.2312746386333771
1,6,3193,3,OPT,alice,0,6,0,1.1803066730499268,1161600000,0.3274793388429752,0.1053719008264462,0.2221074380165289
1,6,3193,3,OPT,bob,0,6,0,1.121060132980347,1141500000,0.3379763469119579,0.1067017082785808,0.2312746386333771
1,6,3536,3,OPT,alice,0,6,0,1.1558938026428225,981600000,0.3875305623471882,0.1246943765281173,0.2628361858190709
1,6,3536,3,OPT,bob,0,6,0,1.1274983882904053,961500000,0.4012480499219968,0.1266770670826833,0.2745709828393136
1,6,3572,3,OPT,alice,0,6,0,1.1492135524749756,1161600000,0.3274793388429752,0.1053719008264462,0.2221074380165289
1,6,3572,3,OPT,bob,0,6,0,1.128354549407959,1141500000,0.3379763469119579,0.1067017082785808,0.2312746386333771
1,6,3797,3,OPT,alice,0,6,0,1.1555960178375244,1121600000,0.3391583452211127,0.1091298145506419,0.2300285306704707
1,6,3797,3,OPT,bob,0,6,0,1.1125895977020264,1101500000,0.3502496595551521,0.1105764866091693,0.2396731729459827
1,6,3990,3,OPT,alice,0,6,0,1.148367166519165,1121600000,0.3391583452211127,0.1091298145506419,0.2300285306704707
