qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
30,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
31,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
32,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
33,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
34,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
35,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
36,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
37,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
38,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
39,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
40,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
41,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
42,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
43,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
44,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
45,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
46,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
47,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
48,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
49,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
50,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
51,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
52,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
