qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
71,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,1.0,0.0
72,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
73,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,0.5,0.5
74,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.0,0.5,0.5
75,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,0.0,1.0
76,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,1.0,0.5
77,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
78,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
79,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,1.0,0.0
80,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,1.0,0.0
81,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,1.0,0.5,0.5
82,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,0.5,1.0,1.0
83,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,1.0,0.0,0.0
84,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,1.0,0.5
85,6,6,None,NAIVE,False,1,0.5,442100000.0,0.5,1.0,0.0
86,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.0,1.0,0.0
87,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,1.0,0.5,1.0
88,6,6,None,NAIVE,False,1,0.6666666666666666,442100000.0,0.5,0.5,1.0
89,6,6,None,NAIVE,False,1,0.3333333333333333,442100000.0,0.5,0.0,0.5
90,6,6,None,NAIVE,False,1,0.8333333333333334,442100000.0,0.5,1.0,1.0
