qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
64,6,6,10199,OPT,False,3,0.8333333333333334,219170000.0,1.0,1.0,0.5
65,6,6,10199,OPT,False,3,0.8333333333333334,219130000.0,1.0,1.0,0.5
66,6,6,10199,OPT,False,3,0.6666666666666666,219170000.0,1.0,0.5,0.5
67,6,6,10199,OPT,False,3,0.6666666666666666,219170000.0,1.0,0.5,0.5
68,6,6,10199,OPT,False,3,0.8333333333333334,219170000.0,0.5,1.0,1.0
69,6,6,10199,OPT,False,3,0.3333333333333333,219190000.0,0.5,0.5,0.0
70,6,6,10199,OPT,False,3,0.8333333333333334,219170000.0,1.0,1.0,0.5
71,6,6,10199,OPT,False,3,0.8333333333333334,219190000.0,1.0,0.5,1.0
72,6,6,10199,OPT,False,3,0.5,219130000.0,0.0,1.0,0.5
73,6,6,10199,OPT,False,3,0.1666666666666666,219170000.0,0.0,0.0,0.5
74,6,6,10199,OPT,False,3,0.8333333333333334,219170000.0,1.0,0.5,1.0
75,6,6,10199,OPT,False,3,0.6666666666666666,219190000.0,0.5,0.5,1.0
76,6,6,10199,OPT,False,3,0.5,219210000.0,0.5,0.5,0.5
77,6,6,10199,OPT,False,3,0.8333333333333334,219130000.0,0.5,1.0,1.0
78,6,6,10199,OPT,False,3,0.5,219190000.0,0.5,1.0,0.0
79,6,6,10199,OPT,False,3,0.8333333333333334,219170000.0,0.5,1.0,1.0
80,6,6,10199,OPT,False,3,0.6666666666666666,219210000.0,0.5,1.0,0.5
81,6,6,10199,OPT,False,3,0.8333333333333334,219170000.0,1.0,0.5,1.0
82,6,6,10199,OPT,False,3,0.5,219130000.0,0.5,1.0,0.0
83,6,6,10199,OPT,False,3,0.5,219110000.0,1.0,0.5,0.0
84,6,6,10199,OPT,False,3,0.8333333333333334,219210000.0,1.0,1.0,0.5
85,6,6,10199,OPT,False,3,0.6666666666666666,219190000.0,1.0,0.5,0.5
86,6,6,10199,OPT,False,3,0.5,219150000.0,1.0,0.5,0.0
87,6,6,10199,OPT,False,3,0.3333333333333333,219170000.0,0.5,0.0,0.5
88,6,6,10199,OPT,False,3,0.1666666666666666,219110000.0,0.0,0.5,0.0
89,6,6,10199,OPT,False,3,0.3333333333333333,219130000.0,1.0,0.0,0.0
90,6,6,10199,OPT,False,3,1.0,219170000.0,1.0,1.0,1.0
91,6,6,10199,OPT,False,3,0.6666666666666666,219190000.0,1.0,0.5,0.5
92,6,6,10199,OPT,False,3,0.6666666666666666,219210000.0,0.5,0.5,1.0
93,6,6,10199,OPT,False,3,0.5,219170000.0,0.5,1.0,0.0
94,6,6,10199,OPT,False,3,0.5,219150000.0,1.0,0.5,0.0
95,6,6,10199,OPT,False,3,0.6666666666666666,219210000.0,0.5,0.5,1.0
96,6,6,10199,OPT,False,3,0.8333333333333334,219130000.0,1.0,1.0,0.5
97,6,6,10199,OPT,False,3,0.3333333333333333,219190000.0,0.0,0.5,0.5
98,6,6,10199,OPT,False,3,1.0,219210000.0,1.0,1.0,1.0
99,6,6,10199,OPT,False,3,0.6666666666666666,219170000.0,0.5,0.5,1.0
0,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,1.0,0.5,0.5
1,6,6,10489,OPT,False,3,0.3333333333333333,218930000.0,1.0,0.0,0.0
2,6,6,10489,OPT,False,3,0.3333333333333333,218990000.0,0.5,0.0,0.5
3,6,6,10489,OPT,False,3,0.5,218990000.0,1.0,0.5,0.0
4,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,0.5,0.5,1.0
5,6,6,10489,OPT,False,3,1.0,218930000.0,1.0,1.0,1.0
6,6,6,10489,OPT,False,3,0.8333333333333334,218950000.0,1.0,0.5,1.0
7,6,6,10489,OPT,False,3,0.5,218970000.0,0.0,1.0,0.5
8,6,6,10489,OPT,False,3,0.8333333333333334,218970000.0,1.0,1.0,0.5
9,6,6,10489,OPT,False,3,0.6666666666666666,218950000.0,0.0,1.0,1.0
10,6,6,10489,OPT,False,3,0.3333333333333333,218930000.0,0.0,1.0,0.0
11,6,6,10489,OPT,False,3,0.6666666666666666,218950000.0,1.0,0.5,0.5
12,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,1.0,0.5,0.5
13,6,6,10489,OPT,False,3,0.5,218910000.0,1.0,0.0,0.5
14,6,6,10489,OPT,False,3,0.8333333333333334,218950000.0,1.0,0.5,1.0
15,6,6,10489,OPT,False,3,0.3333333333333333,218970000.0,0.5,0.0,0.5
16,6,6,10489,OPT,False,3,0.5,218970000.0,0.0,0.5,1.0
17,6,6,10489,OPT,False,3,0.3333333333333333,219030000.0,0.5,0.0,0.5
18,6,6,10489,OPT,False,3,0.8333333333333334,218950000.0,1.0,0.5,1.0
19,6,6,10489,OPT,False,3,1.0,218990000.0,1.0,1.0,1.0
20,6,6,10489,OPT,False,3,0.8333333333333334,218990000.0,1.0,1.0,0.5
21,6,6,10489,OPT,False,3,0.6666666666666666,218970000.0,0.0,1.0,1.0
22,6,6,10489,OPT,False,3,1.0,218970000.0,1.0,1.0,1.0
23,6,6,10489,OPT,False,3,1.0,218970000.0,1.0,1.0,1.0
24,6,6,10489,OPT,False,3,0.5,218970000.0,0.5,0.5,0.5
25,6,6,10489,OPT,False,3,0.3333333333333333,218970000.0,0.0,1.0,0.0
26,6,6,10489,OPT,False,3,0.5,219010000.0,0.5,0.5,0.5
27,6,6,10489,OPT,False,3,1.0,219030000.0,1.0,1.0,1.0
28,6,6,10489,OPT,False,3,0.5,219030000.0,0.5,1.0,0.0
29,6,6,10489,OPT,False,3,0.5,218970000.0,1.0,0.5,0.0
30,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,0.5,0.5,1.0
31,6,6,10489,OPT,False,3,0.6666666666666666,218950000.0,1.0,0.5,0.5
32,6,6,10489,OPT,False,3,1.0,218970000.0,1.0,1.0,1.0
33,6,6,10489,OPT,False,3,0.5,218950000.0,0.0,0.5,1.0
34,6,6,10489,OPT,False,3,0.5,218970000.0,0.5,0.5,0.5
35,6,6,10489,OPT,False,3,0.6666666666666666,218930000.0,1.0,1.0,0.0
36,6,6,10489,OPT,False,3,0.8333333333333334,218930000.0,0.5,1.0,1.0
37,6,6,10489,OPT,False,3,0.5,218950000.0,0.0,0.5,1.0
38,6,6,10489,OPT,False,3,0.5,218990000.0,0.5,0.5,0.5
39,6,6,10489,OPT,False,3,0.5,218990000.0,0.5,0.5,0.5
40,6,6,10489,OPT,False,3,0.8333333333333334,219030000.0,1.0,1.0,0.5
41,6,6,10489,OPT,False,3,0.3333333333333333,218950000.0,0.0,0.5,0.5
42,6,6,10489,OPT,False,3,0.5,218970000.0,0.5,0.5,0.5
43,6,6,10489,OPT,False,3,0.3333333333333333,218930000.0,0.0,0.0,1.0
44,6,6,10489,OPT,False,3,0.6666666666666666,218950000.0,0.5,0.5,1.0
45,6,6,10489,OPT,False,3,0.3333333333333333,218990000.0,0.5,0.0,0.5
46,6,6,10489,OPT,False,3,0.6666666666666666,218930000.0,1.0,0.5,0.5
47,6,6,10489,OPT,False,3,0.8333333333333334,218950000.0,0.5,1.0,1.0
48,6,6,10489,OPT,False,3,0.8333333333333334,219050000.0,1.0,0.5,1.0
49,6,6,10489,OPT,False,3,1.0,219010000.0,1.0,1.0,1.0
50,6,6,10489,OPT,False,3,0.8333333333333334,218970000.0,1.0,1.0,0.5
51,6,6,10489,OPT,False,3,0.5,218990000.0,0.5,0.0,1.0
52,6,6,10489,OPT,False,3,0.6666666666666666,218970000.0,1.0,0.5,0.5
53,6,6,10489,OPT,False,3,0.1666666666666666,218950000.0,0.5,0.0,0.0
54,6,6,10489,OPT,False,3,0.5,218950000.0,0.5,1.0,0.0
55,6,6,10489,OPT,False,3,0.3333333333333333,218930000.0,0.0,0.5,0.5
56,6,6,10489,OPT,False,3,0.8333333333333334,218990000.0,0.5,1.0,1.0
57,6,6,10489,OPT,False,3,0.5,218990000.0,0.5,0.5,0.5
58,6,6,10489,OPT,False,3,1.0,218930000.0,1.0,1.0,1.0
59,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,0.5,1.0,0.5
60,6,6,10489,OPT,False,3,0.6666666666666666,218970000.0,0.5,1.0,0.5
61,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,0.5,0.5,1.0
62,6,6,10489,OPT,False,3,0.6666666666666666,219010000.0,1.0,0.5,0.5
