qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
136,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.6666666666666666,0.6666666666666666
137,4,12,None,NAIVE,False,1,0.8333333333333334,941100000.0,0.6666666666666666,1.0
138,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
139,4,12,None,NAIVE,False,1,0.3333333333333333,941100000.0,0.0,0.6666666666666666
140,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
141,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
142,4,12,None,NAIVE,False,1,0.8333333333333334,941100000.0,0.8333333333333334,0.8333333333333334
143,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.3333333333333333,0.8333333333333334
144,4,12,None,NAIVE,False,1,0.5,941100000.0,0.6666666666666666,0.3333333333333333
145,4,12,None,NAIVE,False,1,0.8333333333333334,941100000.0,0.8333333333333334,0.8333333333333334
146,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.8333333333333334,0.3333333333333333
147,4,12,None,NAIVE,False,1,0.75,941100000.0,0.6666666666666666,0.8333333333333334
148,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.6666666666666666,0.16666666666666666
149,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.5,0.6666666666666666
150,4,12,None,NAIVE,False,1,0.75,941100000.0,0.8333333333333334,0.6666666666666666
151,4,12,None,NAIVE,False,1,0.5,941100000.0,0.3333333333333333,0.6666666666666666
152,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.5,0.3333333333333333
153,4,12,None,NAIVE,False,1,0.9166666666666666,941100000.0,0.8333333333333334,1.0
154,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.5,0.3333333333333333
155,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.5,0.3333333333333333
156,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,1.0,0.3333333333333333
157,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.8333333333333334,0.5
158,4,12,None,NAIVE,False,1,0.75,941100000.0,0.6666666666666666,0.8333333333333334
159,4,12,None,NAIVE,False,1,0.9166666666666666,941100000.0,1.0,0.8333333333333334
160,4,12,None,NAIVE,False,1,0.5,941100000.0,0.3333333333333333,0.6666666666666666
161,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
162,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
163,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.5,0.6666666666666666
164,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
165,4,12,None,NAIVE,False,1,0.8333333333333334,941100000.0,1.0,0.6666666666666666
166,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.8333333333333334,0.3333333333333333
167,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.3333333333333333,0.5
168,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.3333333333333333,0.5
169,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.6666666666666666,0.6666666666666666
170,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.3333333333333333,1.0
171,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.16666666666666666,0.6666666666666666
172,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.5,0.6666666666666666
173,4,12,None,NAIVE,False,1,0.4166666666666667,941100000.0,0.5,0.3333333333333333
174,4,12,None,NAIVE,False,1,0.5,941100000.0,0.5,0.5
175,4,12,None,NAIVE,False,1,0.75,941100000.0,1.0,0.5
176,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
177,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.5,0.6666666666666666
178,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.3333333333333333,0.8333333333333334
179,4,12,None,NAIVE,False,1,0.75,941100000.0,0.8333333333333334,0.6666666666666666
180,4,12,None,NAIVE,False,1,0.5,941100000.0,0.6666666666666666,0.3333333333333333
181,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.6666666666666666,0.6666666666666666
182,4,12,None,NAIVE,False,1,0.5,941100000.0,0.5,0.5
183,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.5,0.6666666666666666
184,4,12,None,NAIVE,False,1,0.8333333333333334,941100000.0,0.8333333333333334,0.8333333333333334
185,4,12,None,NAIVE,False,1,0.5,941100000.0,0.5,0.5
186,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.8333333333333334,0.3333333333333333
187,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.6666666666666666,0.6666666666666666
188,4,12,None,NAIVE,False,1,0.5,941100000.0,0.6666666666666666,0.3333333333333333
189,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,1.0,0.16666666666666666
190,4,12,None,NAIVE,False,1,0.5,941100000.0,0.6666666666666666,0.3333333333333333
191,4,12,None,NAIVE,False,1,0.5,941100000.0,0.5,0.5
192,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,1.0,0.3333333333333333
193,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.6666666666666666,0.6666666666666666
194,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.6666666666666666,0.5
195,4,12,None,NAIVE,False,1,0.5,941100000.0,0.5,0.5
196,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.5,0.8333333333333334
197,4,12,None,NAIVE,False,1,0.3333333333333333,941100000.0,0.16666666666666666,0.5
198,4,12,None,NAIVE,False,1,0.5833333333333334,941100000.0,0.8333333333333334,0.3333333333333333
199,4,12,None,NAIVE,False,1,0.6666666666666666,941100000.0,0.6666666666666666,0.6666666666666666
