dataset_id,n_sessions,ns_id,length_factor,schedule_type,role,bqc_sessions,pingpong_sessions,qkd_sessions,solve_time,makespan,PUF_both,PUF_CPU,PUF_QPU
0,6,1186.0,3.0,HEU,bob,6,0,0,1.956510305404663,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1187.0,3.0,HEU,alice,6,0,0,1.8868427276611328,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,1187.0,3.0,HEU,bob,6,0,0,2.0275421142578125,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,1213.0,3.0,HEU,alice,6,0,0,1.857642650604248,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1213.0,3.0,HEU,bob,6,0,0,1.9471518993377688,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1216.0,3.0,HEU,alice,6,0,0,1.9164953231811523,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1216.0,3.0,HEU,bob,6,0,0,1.9930634498596191,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1224.0,3.0,HEU,alice,6,0,0,1.8465516567230225,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,1224.0,3.0,HEU,bob,6,0,0,1.9666571617126465,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,1236.0,3.0,HEU,alice,6,0,0,1.8744964599609373,972000000,0.3246913580246913,0.0703703703703703,0.254320987654321
0,6,1236.0,3.0,HEU,bob,6,0,0,1.9638850688934328,982300000,0.3915300824595337,0.1246055176626285,0.2669245647969052
0,6,1252.0,3.0,HEU,alice,6,0,0,1.842930555343628,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1252.0,3.0,HEU,bob,6,0,0,2.022207975387573,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1313.0,3.0,HEU,alice,6,0,0,1.8706533908844,1052000000,0.3,0.0650190114068441,0.2349809885931559
0,6,1313.0,3.0,HEU,bob,6,0,0,2.053553342819214,1062300000,0.3620446201637955,0.1152216887884778,0.2468229313753177
0,6,1373.0,3.0,HEU,alice,6,0,0,1.868674278259277,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1373.0,3.0,HEU,bob,6,0,0,1.9559321403503416,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1377.0,3.0,HEU,alice,6,0,0,1.8612802028656008,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1377.0,3.0,HEU,bob,6,0,0,1.961519479751587,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1379.0,3.0,HEU,alice,6,0,0,1.8649744987487795,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1379.0,3.0,HEU,bob,6,0,0,1.9675860404968264,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1387.0,3.0,HEU,alice,6,0,0,1.8817880153656008,1132000000,0.2787985865724381,0.0604240282685512,0.2183745583038869
0,6,1387.0,3.0,HEU,bob,6,0,0,1.9801383018493648,1142300000,0.3366891359537775,0.1071522367153987,0.2295368992383787
0,6,1417.0,3.0,HEU,alice,6,0,0,1.866775751113892,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1417.0,3.0,HEU,bob,6,0,0,1.97735595703125,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1431.0,3.0,HEU,alice,6,0,0,1.8594107627868648,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1431.0,3.0,HEU,bob,6,0,0,2.022317886352539,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1444.0,3.0,HEU,alice,6,0,0,1.85856294631958,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1444.0,3.0,HEU,bob,6,0,0,1.9966185092926023,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1467.0,3.0,HEU,alice,6,0,0,1.837163209915161,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1467.0,3.0,HEU,bob,6,0,0,1.975821018218994,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1499.0,3.0,HEU,alice,6,0,0,1.8511288166046145,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1499.0,3.0,HEU,bob,6,0,0,2.002210855484009,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1526.0,3.0,HEU,alice,6,0,0,1.9073469638824463,972000000,0.3246913580246913,0.0703703703703703,0.254320987654321
0,6,1526.0,3.0,HEU,bob,6,0,0,2.022751569747925,982300000,0.3915300824595337,0.1246055176626285,0.2669245647969052
0,6,1611.0,3.0,HEU,alice,6,0,0,1.8988306522369385,1112000000,0.2838129496402877,0.0615107913669064,0.2223021582733813
0,6,1611.0,3.0,HEU,bob,6,0,0,2.013915777206421,1122300000,0.3426891205560011,0.1090617481956696,0.2336273723603314
0,6,1623.0,3.0,HEU,alice,6,0,0,1.8516831398010247,912000000,0.3460526315789474,0.075,0.2710526315789474
0,6,1623.0,3.0,HEU,bob,6,0,0,1.994503736495972,922300000,0.4170009758213163,0.1327116990133362,0.28428927680798
0,6,1633.0,3.0,HEU,alice,6,0,0,1.8565797805786133,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1633.0,3.0,HEU,bob,6,0,0,1.9874627590179443,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1653.0,3.0,HEU,alice,6,0,0,1.8706626892089844,1032000000,0.3058139534883721,0.0662790697674418,0.2395348837209302
0,6,1653.0,3.0,HEU,bob,6,0,0,2.020876169204712,1042300000,0.3689916530749304,0.117432600978605,0.2515590520963254
0,6,1655.0,3.0,HEU,alice,6,0,0,1.8600780963897705,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1655.0,3.0,HEU,bob,6,0,0,1.9816443920135496,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1660.0,3.0,HEU,alice,6,0,0,1.8656384944915767,972000000,0.3246913580246913,0.0703703703703703,0.254320987654321
0,6,1660.0,3.0,HEU,bob,6,0,0,1.9870545864105225,982300000,0.3915300824595337,0.1246055176626285,0.2669245647969052
0,6,1687.0,3.0,HEU,alice,6,0,0,1.8632638454437256,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1687.0,3.0,HEU,bob,6,0,0,1.9821698665618896,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1689.0,3.0,HEU,alice,6,0,0,1.8868348598480225,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1689.0,3.0,HEU,bob,6,0,0,2.013394832611084,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1699.0,3.0,HEU,alice,6,0,0,1.8506460189819336,1072000000,0.2944029850746268,0.0638059701492537,0.2305970149253731
0,6,1699.0,3.0,HEU,bob,6,0,0,1.9846653938293457,1082300000,0.3553543379839231,0.1130924882195324,0.2422618497643906
0,6,1709.0,3.0,HEU,alice,6,0,0,1.87410831451416,1092000000,0.289010989010989,0.0626373626373626,0.2263736263736263
0,6,1709.0,3.0,HEU,bob,6,0,0,1.969229221343994,1102300000,0.3489068311711875,0.1110405515739816,0.2378662795972058
0,6,1727.0,3.0,HEU,alice,6,0,0,1.84415340423584,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1727.0,3.0,HEU,bob,6,0,0,1.97125244140625,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
0,6,1737.0,3.0,HEU,alice,6,0,0,1.857957124710083,1152000000,0.2739583333333333,0.059375,0.2145833333333333
0,6,1737.0,3.0,HEU,bob,6,0,0,1.9737889766693115,1162300000,0.3308956379592188,0.1053084401617482,0.2255871977974705
1,6,353.0,3.0,HEU,alice,0,6,0,1.9679079055786133,1041600000,0.3652073732718894,0.1175115207373272,0.2476958525345622
1,6,353.0,3.0,HEU,bob,0,6,0,1.9429287910461424,1021500000,0.3776798825256975,0.1192364170337738,0.2584434654919236
1,6,445.0,3.0,HEU,alice,0,6,0,1.969959735870361,1141600000,0.3332165381920112,0.107217939733707,0.2259985984583041
1,6,445.0,3.0,HEU,bob,0,6,0,1.957324981689453,1121500000,0.3440035666518056,0.1086045474810521,0.2353990191707534
1,6,722.0,3.0,HEU,alice,0,6,0,1.948904037475586,961600000,0.3955906821963394,0.127287853577371,0.2683028286189683
1,6,722.0,3.0,HEU,bob,0,6,0,1.9470763206481927,941500000,0.4097716409984068,0.1293680297397769,0.2804036112586298
1,6,1926.0,3.0,HEU,alice,0,6,0,1.9850273132324217,1141600000,0.3332165381920112,0.107217939733707,0.2259985984583041
1,6,1926.0,3.0,HEU,bob,0,6,0,1.9518680572509768,1121500000,0.3440035666518056,0.1086045474810521,0.2353990191707534
1,6,2187.0,3.0,HEU,alice,0,6,0,1.9928534030914309,1161600000,0.3274793388429752,0.1053719008264462,0.2221074380165289
